oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18abdeyrl,RRL,0.4752162,GAIADR2VS,50,50,0.6710383892059326,0.4752209682153387
ZTF18aaoemnc,RRL,0.5934010000000001,LINEAR,50,50,0.7820446491241455,0.5934345530374898
ZTF18abddqtn,RRL,0.626065,LINEAR,50,50,0.7430424690246582,0.6260706563109385
ZTF18acrygnp,RRL,0.708755,LINEAR,50,50,0.7880451679229736,0.7087321774339616
ZTF18aabasna,RRL,0.399636,CRTSnorth,50,50,0.7630438804626465,0.39963666126502767
ZTF18abbwgvd,RRL,0.576689,ASASSN,50,50,0.6760385036468506,0.5766919186956881
ZTF18aabhkoz,RRL,0.33383,CRTSnorth,50,50,0.7730443477630615,0.3338304152579865
ZTF18abjhvuc,RRL,0.272071,CRTSnorth,50,50,0.7240414619445801,0.272068407050483
ZTF17aaajahq,RRL,0.5326960000000001,LINEAR,50,50,0.6240358352661133,0.5326635149239634
ZTF18abcxivv,RRL,0.61552,ASASSN,50,50,0.5930337905883789,0.6155692437094962
ZTF18aazgeoe,RRL,0.712364,LINEAR,50,50,0.597034215927124,0.7123249609049407
ZTF18abxnnxr,RRL,0.357637,CRTSnorth,50,50,0.5390307903289795,0.35767531511803946
ZTF18abginjf,RRL,0.45482,ASASSN,50,50,0.5970344543457031,0.4548016362661477
ZTF18aaavvzf,RRL,0.550248,LINEAR,50,50,0.6870393753051758,0.5502463937314443
ZTF18aaaufty,RRL,0.62247,LINEAR,50,50,0.8810505867004395,0.6224747743054831
ZTF18adalcij,RRL,0.6070224,GAIADR2VS,50,50,0.7060403823852539,0.6069975525980855
ZTF18aabpxgl,RRL,0.5922,ASASSN,50,50,0.41202354431152344,0.5921829938485561
ZTF19abmyimo,RRL,0.6911464,GAIADR2VS,50,50,0.43602514266967773,0.6910562950085257
ZTF18aaxmitn,RRL,0.3626436,CRTSnorth,50,50,0.4040229320526123,0.3626316724543961
ZTF18acyevoe,RRL,0.6122850000000001,LINEAR,50,50,0.4240243434906006,0.6123048500039145
ZTF18acwzcdx,RRL,0.6181564,CRTSnorth,50,50,0.6330363750457764,0.6181578113409096
ZTF17aackjce,RRL,0.5845666,CRTSnorth,50,50,0.8190464973449707,0.5845156071779141
ZTF18acvgzsb,RRL,0.6914785,ASASSN,50,50,0.7440423965454102,0.34575896480812135
ZTF17aaajhdq,RRL,0.556607,LINEAR,50,50,0.8630495071411133,0.5565786247151835
ZTF18aaactnp,RRL,0.647415,CRTSnorth,50,50,0.7670440673828125,0.6474283540485947
ZTF17aacloxd,RRL,0.5843403,GAIADR2VS,50,50,0.9810562133789062,0.5843480550824233
ZTF18aaoelut,RRL,0.696965,LINEAR,50,50,0.6200354099273682,0.6969713892213995
ZTF18abjrfio,RRL,0.2482016,ASASSN,50,50,0.5510313510894775,0.3304627950054377
ZTF17aacnrpn,RRL,0.3595219,CRTSnorth,50,50,0.8190469741821289,0.562235873471109
ZTF18aajpijx,RRL,0.55812,LINEAR,50,50,0.719041109085083,1.2673890391260552
ZTF18abfnnjp,RRL,0.6455122,GAIADR2VS,50,50,0.7640438079833984,0.6454738233535968
ZTF18aaxmnik,RRL,0.2988912,CRTSnorth,50,50,0.6970398426055908,0.2988954813303479
ZTF18aaarlhj,RRL,0.595732,CRTSnorth,50,50,0.6290359497070312,0.5957126292807785
ZTF18aaandqb,RRL,0.664704,LINEAR,50,50,0.5720326900482178,0.6646809451095967
ZTF18abpbnxu,RRL,0.57586,GAIADR2VS,50,50,0.718040943145752,0.5758657952573979
ZTF18abcryqo,RRL,0.268618,CRTSnorth,50,50,0.7530431747436523,0.2686157606207539
ZTF18aaswimr,RRL,0.573562,LINEAR,50,50,0.6610376834869385,0.5735589519712795
ZTF18acuepty,RRL,0.4480905,CRTSnorth,50,50,0.595034122467041,0.44804800327067057
ZTF18abeairt,RRL,0.3234308,CRTSnorth,50,50,0.6190354824066162,0.3234326568509166
ZTF17aabxpgx,RRL,0.3074816,CRTSnorth,50,50,0.7820446491241455,0.3074848930916166
ZTF18abtlrbk,RRL,0.362242,CRTSnorth,50,50,0.7680439949035645,0.36223491774329736
ZTF18aczeawm,RRL,0.5233353,GAIADR2VS,50,50,0.6660380363464355,0.5233467797360847
ZTF18abjtjsp,RRL,0.65168,GAIADR2VS,50,50,0.6230356693267822,0.6516608462843673
ZTF18abtwmdy,RRL,0.3609489,CRTSnorth,50,50,0.6310362815856934,0.3609625659108864
ZTF18abespeg,RRL,0.270907,CRTSnorth,50,50,0.5930337905883789,0.2709008520697301
ZTF18abcedau,RRL,0.554372,LINEAR,50,50,0.5360307693481445,0.5543490403068398
ZTF18aakzpgv,RRL,0.592055,CRTSnorth,50,50,0.5270302295684814,0.5920903868472202
ZTF17aacnjwf,RRL,0.490411,LINEAR,50,50,0.4950284957885742,0.49039619142278074
ZTF18ablhpir,RRL,0.7068877,GAIADR2VS,50,50,0.4580261707305908,0.7069057404993038
ZTF17aadcvhp,RRL,0.5739,ASASSN,50,50,0.5460314750671387,0.5739179172062051
ZTF18abmefto,RRL,0.599825,GAIADR2VS,50,50,0.7870450019836426,0.599825863437232
ZTF18aayhuka,RRL,0.5213,GAIADR2VS,50,50,0.6970396041870117,0.5213046622810867
ZTF18abobphl,RRL,0.49038,GAIADR2VS,50,50,0.7370421886444092,0.49038339769198164
ZTF18aainbvb,RRL,0.5923015,CRTSnorth,50,50,0.7810444831848145,0.5922910528739872
ZTF19aahjdtk,RRL,0.3906462,ASASSN,50,50,0.7260415554046631,0.28071976282381633
ZTF18aaaopdk,RRL,0.480425,LINEAR,50,50,0.7500429153442383,0.48042677233390574
ZTF18aagrpik,RRL,0.5252593,CRTSnorth,50,50,0.7530429363250732,0.525273658085734
ZTF18aaabpbc,RRL,0.523809,LINEAR,50,50,0.6980397701263428,0.5237834822031983
ZTF18aaxnnwz,RRL,0.596074,LINEAR,50,50,0.6750385761260986,0.5960698664188557
ZTF18acxattz,RRL,0.577747,LINEAR,50,50,0.7200412750244141,0.577775187745134
ZTF18aavjmxq,RRL,0.279027,LINEAR,50,50,0.7870447635650635,0.2790273902902502
ZTF18adbioot,RRL,0.5906316,GAIADR2VS,50,50,0.6830391883850098,0.5905953276606503
