oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18abdeyrl,RRL,0.4752162,GAIADR2VS,10,10,0.25701451301574707,0.5389339110634611
ZTF18aaoemnc,RRL,0.5934010000000001,LINEAR,10,10,0.22001242637634277,3.1228986702404664
ZTF18abddqtn,RRL,0.626065,LINEAR,10,10,0.20101189613342285,0.13409318334780454
ZTF18acrygnp,RRL,0.708755,LINEAR,10,10,0.20601177215576172,0.7087691257003593
ZTF18aabasna,RRL,0.399636,CRTSnorth,10,10,0.22101259231567383,0.39963666126502767
ZTF18abbwgvd,RRL,0.576689,ASASSN,10,10,0.17701029777526855,0.7049186294230233
ZTF18aabhkoz,RRL,0.33383,CRTSnorth,10,10,0.224013090133667,0.33384781699249144
ZTF18abjhvuc,RRL,0.272071,CRTSnorth,10,10,0.19901132583618164,0.5346664958689687
ZTF17aaajahq,RRL,0.5326960000000001,LINEAR,10,10,0.1670093536376953,0.8904705082826043
ZTF18abcxivv,RRL,0.61552,ASASSN,10,10,0.16800951957702637,1.9591708770068244
ZTF18aazgeoe,RRL,0.712364,LINEAR,10,10,0.18601059913635254,0.08872061559521545
ZTF18abxnnxr,RRL,0.357637,CRTSnorth,10,10,0.1540086269378662,0.35767531511803946
ZTF18abginjf,RRL,0.45482,ASASSN,10,10,0.14900851249694824,0.44844523619978754
ZTF18aaavvzf,RRL,0.550248,LINEAR,10,10,0.1540088653564453,0.2256450403146547
ZTF18aaaufty,RRL,0.62247,LINEAR,10,10,0.16000914573669434,0.35413175187319806
ZTF18adalcij,RRL,0.6070224,GAIADR2VS,10,10,0.1370079517364502,0.6070291987928856
ZTF18aabpxgl,RRL,0.5922,ASASSN,10,10,0.13600778579711914,1.4577187204870494
ZTF19abmyimo,RRL,0.6911464,GAIADR2VS,10,10,0.13000750541687012,0.5012774919029451
ZTF18aaxmitn,RRL,0.3626436,CRTSnorth,10,10,0.13000750541687012,0.36264116870458546
ZTF18acyevoe,RRL,0.6122850000000001,LINEAR,10,10,0.1350078582763672,0.6123686858076569
ZTF18acwzcdx,RRL,0.6181564,CRTSnorth,10,10,0.1350078582763672,1.624451682954802
ZTF17aackjce,RRL,0.5845666,CRTSnorth,10,10,0.18401050567626953,1.0008938868566402
ZTF18acvgzsb,RRL,0.6914785,ASASSN,10,10,0.14400839805603027,0.5607284845137023
ZTF17aaajhdq,RRL,0.556607,LINEAR,10,10,0.17000961303710938,0.21001561134171393
ZTF18aaactnp,RRL,0.647415,CRTSnorth,10,10,0.13200759887695312,0.6474958727685285
ZTF17aacloxd,RRL,0.5843403,GAIADR2VS,10,10,0.12200689315795898,0.36901036739633175
ZTF18aaoelut,RRL,0.696965,LINEAR,10,10,0.16900992393493652,0.22521024310446125
