oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aaabbyh,DSCT,0.0915922,ASASSN,50,50,0.6460371017456055,0.08390744329975698
ZTF18abnjsfs,DSCT,0.0806261,ASASSN,50,50,0.6570372581481934,0.08771808338521332
ZTF18acrupio,DSCT,0.111154,ASASSN,50,50,0.6310362815856934,0.1250949894594296
ZTF18abokdrv,DSCT,0.1719814,ASASSN,50,50,0.6730387210845947,0.14667932651162638
ZTF18aagrkrh,DSCT,0.0887916,CRTSnorth,50,50,0.6310360431671143,0.10799621389201228
ZTF18aaiwqwc,DSCT,0.059257,LINEAR,50,50,0.7340421676635742,0.059255500813297834
ZTF18aaaakyv,DSCT,0.064343,ASASSN,50,50,0.6540374755859375,0.06878235176836263
ZTF17aaaoujw,DSCT,0.1040589,ASASSN,50,50,0.7080402374267578,0.10405861825791905
ZTF18aaadnum,DSCT,0.0558111,ASASSN,50,50,0.8200469017028809,0.055810538369940633
ZTF18aabkonv,DSCT,0.04893,LINEAR,50,50,0.8230471611022949,0.06085832250598913
ZTF18aabjzye,DSCT,0.060337,CRTSnorth,50,50,0.6820390224456787,0.0568944689852942
ZTF17aadopqk,DSCT,0.1020738,ASASSN,50,50,0.6360363960266113,0.12830469956639548
ZTF17aabtvzr,DSCT,0.049606,LINEAR,50,50,0.7450428009033203,5.495571233565159
ZTF18acqowix,DSCT,0.0882718,CRTSnorth,50,50,0.8080463409423828,0.09684586802165851
ZTF18abakkui,DSCT,0.1932598,ASASSN,50,50,0.7140407562255859,0.19325492931699323
ZTF18abxfdtj,DSCT,0.094894,CRTSnorth,50,50,0.709040641784668,0.11716385657944682
ZTF17aaadnyp,DSCT,0.0482415,ASASSN,50,50,0.7220413684844971,0.05642191444536252
ZTF18aaabrix,DSCT,0.080365,ASASSN,50,50,0.7080404758453369,0.06922478207899246
ZTF17aaasjfh,DSCT,0.1040589,ASASSN,50,50,0.7860448360443115,0.10405861825791905
ZTF18absoifw,DSCT,0.0946834,CRTSnorth,50,50,0.7480428218841553,0.1168405965678774
ZTF18aboqubz,DSCT,0.099396,ASASSN,50,50,0.7000401020050049,0.09207781862625995
ZTF18abikbaq,DSCT,0.0719725,CRTSnorth,50,50,0.7100405693054199,0.07197170970249352
ZTF18aaadiae,DSCT,0.0539641,ASASSN,50,50,0.7020399570465088,0.05396379874617865
ZTF17aabwtib,DSCT,0.056895,LINEAR,50,50,0.8230469226837158,0.0756433994931983
ZTF18aboquby,DSCT,0.099396,ASASSN,50,50,0.7010400295257568,0.05856760771915296
ZTF18abcwaqs,DSCT,0.0737739,ASASSN,50,50,0.7760443687438965,0.4394317389396933
ZTF18aauymvh,DSCT,0.122341,CRTSnorth,50,50,0.7880449295043945,2.476291966566431
ZTF17aaarvro,DSCT,0.088579,ASASSN,50,50,0.8030457496643066,0.08135547223081124
ZTF17aaajoeu,DSCT,0.064604,LINEAR,50,50,0.8110463619232178,0.060684086206468986
ZTF17aaajsrm,DSCT,0.087473,ASASSN,50,50,0.8350479602813721,0.08747379146361771
ZTF18abjqnkm,DSCT,0.0920612,ASASSN,50,50,0.708040714263916,0.07773203788197379
ZTF17aaarvdi,DSCT,0.1114116,ASASSN,50,50,0.712040901184082,0.11140998582605513
ZTF18abajthu,DSCT,0.111017,ASASSN,50,50,0.6530373096466064,0.12492230656220601
ZTF17aabwnck,DSCT,0.072405,LINEAR,50,50,0.6470370292663574,0.0846852324354879
ZTF18abcqaqn,DSCT,0.0737739,ASASSN,50,50,0.6320359706878662,0.256411362993948
ZTF18aaxczoj,DSCT,0.168177,ASASSN,50,50,0.6400365829467773,0.3408821389713166
ZTF18aarmvoq,DSCT,0.052961,LINEAR,50,50,0.6700384616851807,0.050291458725050864
ZTF18aaodwxv,DSCT,0.072691,ASASSN,50,50,0.7930452823638916,0.07269188222051973
