oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF17aaapnbi,Ceph,3.4546981,ASASSN,10,10,0.08600497245788574,0.1571891251975702
ZTF18abucmsx,Ceph,20.9900071,ASASSN,10,10,0.08600497245788574,42.23716412722826
ZTF18acuauci,Ceph,17.0620863,ASASSN,10,10,0.0870051383972168,0.48443796053704147
ZTF18abmrxbz,Ceph,3.03252,ASASSN,10,10,0.08500480651855469,1.485565456223872
ZTF18abvktxd,Ceph,3.03252,ASASSN,10,10,0.0870048999786377,3.032261896801759
ZTF18aaaapoh,Ceph,3.5055112,ASASSN,10,10,0.08500480651855469,3.5057674120631193
ZTF17aaarubc,Ceph,3.7059728,ASASSN,10,10,0.09100508689880371,3.7065780811250595
ZTF18abcpckp,Ceph,6.1673542,ASASSN,10,10,0.0870048999786377,6.163222707680666
ZTF18abcocip,Ceph,5.255983,ASASSN,10,10,0.08300471305847168,5.250944057605039
ZTF18aaaakbj,Ceph,3.3306681,ASASSN,10,10,0.08500504493713379,0.5668414304545979
ZTF17aaburcr,Ceph,44.6697811,ASASSN,10,10,0.09300541877746582,0.48822807038556787
ZTF17aabvgea,Ceph,7.3491397,ASASSN,10,10,0.12900757789611816,7.344952237008949
ZTF18abtjmni,Ceph,20.3969,CRTSnorth,10,10,0.10500574111938477,0.950550438757889
ZTF17aaaecwl,Ceph,8.1926797,ASASSN,10,10,0.11000633239746094,8.200224422505922
ZTF18acmgosa,Ceph,3.2969982,ASASSN,10,10,0.09700560569763184,3.297736290427071
ZTF18aabnoxk,Ceph,13.0773683,ASASSN,10,10,0.0870048999786377,13.099724511965038
ZTF18abckqyw,Ceph,0.9960525,ASASSN,10,10,0.08800506591796875,3.7067712855865134
