oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aauymvh,DSCT,0.122341,CRTSnorth,40,40,0.592033863067627,1.6697841778025153
ZTF17aaarvro,DSCT,0.088579,ASASSN,40,40,0.6130352020263672,0.08135547223081124
ZTF17aaajoeu,DSCT,0.064604,LINEAR,40,40,0.609034538269043,0.3689718962436178
ZTF17aaajsrm,DSCT,0.087473,ASASSN,40,40,0.577033281326294,0.08747379146361771
ZTF18abjqnkm,DSCT,0.0920612,ASASSN,40,40,0.593034029006958,0.07773203788197379
ZTF17aaarvdi,DSCT,0.1114116,ASASSN,40,40,0.6100349426269531,0.11140998582605513
ZTF18abajthu,DSCT,0.111017,ASASSN,40,40,0.603034257888794,0.12492230656220601
ZTF17aabwnck,DSCT,0.072405,LINEAR,40,40,0.716040849685669,0.0846852324354879
ZTF18abcqaqn,DSCT,0.0737739,ASASSN,40,40,0.7350420951843262,0.06427724844720582
ZTF18aaxczoj,DSCT,0.168177,ASASSN,40,40,0.6790390014648438,0.3408999101470611
ZTF18aarmvoq,DSCT,0.052961,LINEAR,40,40,0.6970398426055908,11.44766803993199
ZTF18aaodwxv,DSCT,0.072691,ASASSN,40,40,0.6870391368865967,0.07840759449794349
ZTF18aaadwtm,DSCT,0.086724,ASASSN,40,40,0.6570377349853516,0.08672462981695006
ZTF18aagrcwn,DSCT,0.06376,LINEAR,40,40,0.6910393238067627,0.1415303754438805
ZTF18aaapqva,DSCT,0.1370743,ASASSN,40,40,0.6520371437072754,0.15891933621654103
ZTF17aaapvwr,DSCT,0.153712,ASASSN,40,40,0.5830333232879639,0.13317713592272132
ZTF18aagwibu,DSCT,0.051296,LINEAR,40,40,0.6450369358062744,0.250760416163421
ZTF18aaadyuy,DSCT,0.0642803,ASASSN,40,40,0.6320362091064453,0.0642789194497451
ZTF18achdmdu,DSCT,0.0764105,CRTSnorth,40,40,0.6240355968475342,0.0764102621709165
ZTF18aagshwi,DSCT,0.047329,LINEAR,40,40,0.5840334892272949,0.14550271861367517
ZTF18aabfjvi,DSCT,0.094076,ASASSN,40,40,0.5950336456298828,0.9880376618790011
ZTF18abtgxau,DSCT,0.084427,ASASSN,40,40,0.6690382957458496,0.0922363431721066
ZTF17aaaoqxy,DSCT,0.083026,ASASSN,40,40,0.592033863067627,0.08302636609732733
ZTF17aaanppz,DSCT,0.165872,ASASSN,40,40,0.600034236907959,0.16587269829793014
ZTF18aaabbjd,DSCT,0.083639,ASASSN,40,40,0.605034589767456,0.08364105188732912
ZTF18aagtpha,DSCT,0.054691,ASASSN,40,40,0.5820331573486328,0.6387127016639048
ZTF18aaavypu,DSCT,0.075598,LINEAR,40,40,0.61403489112854,0.08179772040799914
ZTF17aabgkqu,DSCT,0.09968,ASASSN,40,40,0.6130349636077881,0.12454191679836069
ZTF17aaasayx,DSCT,0.212454,CRTSnorth,40,40,0.6610376834869385,0.2699563785406327
ZTF18abxximi,DSCT,0.119546,ASASSN,40,40,0.717041015625,0.1358309065266936
ZTF18abpxkwt,DSCT,0.122059,ASASSN,40,40,0.5800333023071289,0.1220577809470301
ZTF17aaaowow,DSCT,0.10467,ASASSN,40,40,0.5810332298278809,0.1324294570400912
ZTF17aaahzsv,DSCT,0.115933,ASASSN,40,40,0.5910334587097168,0.13113795764880756
ZTF18acqlquj,DSCT,0.065224,ASASSN,40,40,0.5580320358276367,0.06522062040814676
ZTF18abktxxa,DSCT,0.105504,CRTSnorth,40,40,0.5360307693481445,0.11798822086792848
ZTF17aadkesv,DSCT,0.149083,CRTSnorth,40,40,0.5460309982299805,0.14908444211112948
ZTF18abmeeiu,DSCT,0.1603823,ASASSN,40,40,0.5330307483673096,0.1603799024652636
ZTF18aaaatwk,DSCT,0.11137,CRTSnorth,40,40,0.6290359497070312,0.11137224234895964
ZTF18aazucqa,DSCT,0.07672,ASASSN,40,40,0.6100349426269531,0.06650291525623046
ZTF18aczddkm,DSCT,0.0874978,ASASSN,40,40,0.6580376625061035,0.08749888167695903
ZTF18aaaculo,DSCT,0.0855217,CRTSnorth,40,40,0.6660382747650146,0.0855214652713693
ZTF17aabvfgr,DSCT,0.0785406,ASASSN,40,40,0.7080404758453369,0.07854258922344166
ZTF18aaumdyv,DSCT,0.1802756,ASASSN,40,40,0.6640377044677734,0.6587135965031159
ZTF18aaimwxq,DSCT,0.0600585,CRTSnorth,40,40,0.6540374755859375,0.05664735920217914
ZTF18aaxumpp,DSCT,0.160794,ASASSN,40,40,0.7530429363250732,0.12162589582641649
ZTF18acyefot,DSCT,0.053153,LINEAR,40,40,0.6540374755859375,0.06325841556947748
ZTF18achnnnu,DSCT,0.1137468,ASASSN,40,40,0.6280357837677002,0.550518956380717
ZTF17aaailzk,DSCT,0.103086,ASASSN,40,40,0.6470367908477783,0.10308677048566377
ZTF17aaagyqw,DSCT,0.212454,CRTSnorth,40,40,0.6710383892059326,0.26996338187493724
ZTF18acetjae,DSCT,0.083944,CRTSnorth,40,40,0.596034049987793,0.07742669759376686
ZTF18acryhdc,DSCT,0.072336,CRTSnorth,40,40,0.5730326175689697,0.08460800305703169
ZTF18aaxnbix,DSCT,0.105169,ASASSN,40,40,0.6580376625061035,0.08687168445106393
ZTF18acvkant,DSCT,0.067651,CRTSnorth,40,40,0.6480371952056885,0.06335246665449747
ZTF18acaxxhf,DSCT,0.183123,ASASSN,40,40,0.6000344753265381,0.22431395298247903
ZTF17aabvufw,DSCT,0.115933,ASASSN,40,40,0.591033935546875,0.13118582884047061
ZTF18adbagci,DSCT,0.167561,CRTSnorth,40,40,0.5790331363677979,0.16755867401801666
ZTF18aawbmym,DSCT,0.1267725,ASASSN,40,40,0.5910336971282959,0.11247494344290712
ZTF18acqowiw,DSCT,0.0882718,CRTSnorth,40,40,0.5960342884063721,0.09684586802165851
ZTF18abmkaka,DSCT,0.203891,CRTSnorth,40,40,0.586033821105957,0.25629777424624833
ZTF18aazvmcl,DSCT,0.172874,ASASSN,40,40,0.595034122467041,0.17286875902919158
ZTF17aaarvca,DSCT,0.100421,ASASSN,40,40,1.181067705154419,0.1004215002579023
ZTF18abakhkq,DSCT,0.1623235,ASASSN,40,40,0.5770330429077148,0.1623228294802823
ZTF18aaahyua,DSCT,0.086365,LINEAR,40,40,0.6750383377075195,0.09455366603750999
ZTF18abmougu,DSCT,0.137671,CRTSnorth,40,40,0.6650378704071045,0.08871829232572663
ZTF18abccnjp,DSCT,0.107721,CRTSnorth,40,40,0.6300358772277832,0.12076980977173976
ZTF18acxhvvr,DSCT,0.056976,ASASSN,40,40,0.5790331363677979,0.05570009294658799
ZTF18aaadqto,DSCT,0.120765,CRTSnorth,40,40,0.5480315685272217,0.13739404785775036
ZTF18aabfdge,DSCT,0.0998622,CRTSnorth,40,40,0.591033935546875,0.09986553259516193
ZTF18aaimxgk,DSCT,0.180828,CRTSnorth,40,40,0.5340304374694824,0.18083735989054667
ZTF19acarqbe,DSCT,0.07849199999999999,LINEAR,40,40,0.5460314750671387,0.09313501047715562
ZTF18acuxqzu,DSCT,0.1627181,ASASSN,40,40,0.5250298976898193,0.19444228291719265
ZTF18aaimwjx,DSCT,0.093361,ASASSN,40,40,0.5160293579101562,0.09336104271319957
ZTF18acqsqnu,DSCT,0.065025,LINEAR,40,40,0.5410308837890625,0.06502711517576364
ZTF18aagwgso,DSCT,0.122219,CRTSnorth,40,40,0.4780275821685791,0.08938443682360868
