oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aasnisf,Ceph,4.8733144,ASASSN,40,40,0.26201510429382324,4.873368953467604
ZTF17aabwqhv,Ceph,4.39124,CRTSnorth,40,40,0.2610146999359131,4.39339086173738
ZTF18abayiew,Ceph,3.3024,ASASSN,40,40,0.2690153121948242,3.3029836015779686
ZTF18achypyv,Ceph,33.8249,CRTSnorth,40,40,0.25501465797424316,16.905373143344875
ZTF17aabpjhw,Ceph,0.8200492,ASASSN,40,40,0.2610149383544922,0.8200245015564049
ZTF17aabutnm,Ceph,8.1926797,ASASSN,40,40,0.26601529121398926,8.200224422505922
ZTF18acvdnhl,Ceph,1.3613017,ASASSN,40,40,0.25301432609558105,1.3612118928784045
ZTF18aaveqhe,Ceph,63.0362388,ASASSN,40,40,0.25501465797424316,31.297357284114042
ZTF18abdqbbq,Ceph,1.08175,CRTSnorth,40,40,0.26801514625549316,1.0005548203220431
ZTF19aadaesf,Ceph,38.453804,CRTSnorth,40,40,0.25501465797424316,38.286210395803735
ZTF18aagrijw,Ceph,1.242407,LINEAR,40,40,0.3450195789337158,0.553252019632429
ZTF18acduxsw,Ceph,3.13871,ASASSN,40,40,0.2560145854949951,3.1384023681522817
ZTF18acpvmjm,Ceph,1.4580462,ASASSN,40,40,0.3370194435119629,3.1543944549021323
ZTF19acelhxy,Ceph,3.7992568,ASASSN,40,40,0.24901413917541504,0.7900024195354066
ZTF17aaadyzd,Ceph,4.5607572,ASASSN,40,40,0.26801538467407227,4.562490146051775
ZTF17aabumnd,Ceph,1.4952694,CRTSnorth,40,40,0.25701475143432617,1.4955889421286228
ZTF17aaattgz,Ceph,4.4102151,ASASSN,40,40,0.2590146064758301,4.411980471075478
ZTF18aaxmrja,Ceph,2.44832,CRTSnorth,40,40,0.2610149383544922,2.44837430124307
ZTF18acvvybk,Ceph,2.07244,CRTSnorth,40,40,0.2720155715942383,2.072310403043171
ZTF17aaarsuk,Ceph,4.5607572,ASASSN,40,40,0.2520143985748291,4.563084864910476
ZTF18abgpbkr,Ceph,3.7555038,ASASSN,40,40,0.2520143985748291,3.7551016615293826
ZTF18abadigg,Ceph,1.76708,CRTSnorth,40,40,0.26801538467407227,1.767179164027646
ZTF17aabuwok,Ceph,3.52189,ASASSN,40,40,0.26001477241516113,3.5218865598962403
ZTF18aaxddfx,Ceph,10.62586,ASASSN,40,40,0.25301456451416016,10.630327281602044
ZTF17aadpxct,Ceph,1.2226,ASASSN,40,40,0.26601529121398926,1.2225169586257367
