oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aaabbyh,DSCT,0.0915922,ASASSN,10,10,0.1650092601776123,1.700085944985862
ZTF18abnjsfs,DSCT,0.0806261,ASASSN,10,10,0.14500832557678223,1.0167225565010292
ZTF18acrupio,DSCT,0.111154,ASASSN,10,10,0.1370077133178711,0.06670428924447827
ZTF18abokdrv,DSCT,0.1719814,ASASSN,10,10,0.14400815963745117,1.1868498837878687
ZTF18aagrkrh,DSCT,0.0887916,CRTSnorth,10,10,0.15100884437561035,0.25961915548193865
ZTF18aaiwqwc,DSCT,0.059257,LINEAR,10,10,0.1350078582763672,0.07426998513563123
ZTF18aaaakyv,DSCT,0.064343,ASASSN,10,10,0.12700724601745605,0.31867137248640454
ZTF17aaaoujw,DSCT,0.1040589,ASASSN,10,10,0.13100743293762207,0.10405861825791905
ZTF18aaadnum,DSCT,0.0558111,ASASSN,10,10,0.126007080078125,0.055810538369940633
ZTF18aabkonv,DSCT,0.04893,LINEAR,10,10,0.1280074119567871,0.09641770984710865
ZTF18aabjzye,DSCT,0.060337,CRTSnorth,10,10,0.12900733947753906,0.27169282519218746
ZTF17aadopqk,DSCT,0.1020738,ASASSN,10,10,0.13000726699829102,0.12830469956639548
ZTF17aabtvzr,DSCT,0.049606,LINEAR,10,10,0.12900733947753906,0.14586726688368243
ZTF18acqowix,DSCT,0.0882718,CRTSnorth,10,10,0.12500715255737305,2.131862749802221
ZTF18abakkui,DSCT,0.1932598,ASASSN,10,10,0.12500715255737305,0.19325492931699323
ZTF18abxfdtj,DSCT,0.094894,CRTSnorth,10,10,0.13100767135620117,0.18445527444758775
ZTF17aaadnyp,DSCT,0.0482415,ASASSN,10,10,0.12500715255737305,1.6233935446315186
ZTF18aaabrix,DSCT,0.080365,ASASSN,10,10,0.12700724601745605,1.959886136182589
ZTF17aaasjfh,DSCT,0.1040589,ASASSN,10,10,0.1260073184967041,0.10405861825791905
ZTF18absoifw,DSCT,0.0946834,CRTSnorth,10,10,0.1260073184967041,0.14194785371016436
ZTF18aboqubz,DSCT,0.099396,ASASSN,10,10,0.1260073184967041,0.6425196718170869
ZTF18abikbaq,DSCT,0.0719725,CRTSnorth,10,10,0.12700748443603516,0.2293748727430157
ZTF18aaadiae,DSCT,0.0539641,ASASSN,10,10,0.12700724601745605,0.05396379874617865
ZTF17aabwtib,DSCT,0.056895,LINEAR,10,10,0.12900733947753906,0.6451206146621956
ZTF18aboquby,DSCT,0.099396,ASASSN,10,10,0.1390080451965332,0.33236316325079374
