oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF17aaasayx,DSCT,0.212454,CRTSnorth,30,30,0.2930166721343994,0.2699563785406327
ZTF18abxximi,DSCT,0.119546,ASASSN,30,30,0.30301713943481445,0.1358309065266936
ZTF18abpxkwt,DSCT,0.122059,ASASSN,30,30,0.29701709747314453,0.1087447200860384
ZTF17aaaowow,DSCT,0.10467,ASASSN,30,30,0.5690326690673828,5.710217550332678
ZTF17aaahzsv,DSCT,0.115933,ASASSN,30,30,0.4020228385925293,0.13113795764880756
ZTF18acqlquj,DSCT,0.065224,ASASSN,30,30,0.41002345085144043,0.06522062040814676
ZTF18abktxxa,DSCT,0.105504,CRTSnorth,30,30,0.41202354431152344,0.11798822086792848
ZTF17aadkesv,DSCT,0.149083,CRTSnorth,30,30,0.44402527809143066,0.1490805745933185
ZTF18abmeeiu,DSCT,0.1603823,ASASSN,30,30,0.5200300216674805,0.1603799024652636
ZTF18aaaatwk,DSCT,0.11137,CRTSnorth,30,30,0.5130290985107422,0.11137224234895964
ZTF18aazucqa,DSCT,0.07672,ASASSN,30,30,0.5050287246704102,0.06650291525623046
ZTF18aczddkm,DSCT,0.0874978,ASASSN,30,30,0.5400309562683105,0.08749888167695903
ZTF18aaaculo,DSCT,0.0855217,CRTSnorth,30,30,0.8820507526397705,0.0855214652713693
ZTF17aabvfgr,DSCT,0.0785406,ASASSN,30,30,0.5110292434692383,0.07854258922344166
ZTF18aaumdyv,DSCT,0.1802756,ASASSN,30,30,0.4500257968902588,0.726860174718598
ZTF18aaimwxq,DSCT,0.0600585,CRTSnorth,30,30,0.47902750968933105,0.05664588966808452
ZTF18aaxumpp,DSCT,0.160794,ASASSN,30,30,0.45102596282958984,0.12162589582641649
ZTF18acyefot,DSCT,0.053153,LINEAR,30,30,0.4500255584716797,0.06325841556947748
ZTF18achnnnu,DSCT,0.1137468,ASASSN,30,30,0.44902563095092773,0.3892230350860995
ZTF17aaailzk,DSCT,0.103086,ASASSN,30,30,0.45302581787109375,0.10308677048566377
ZTF17aaagyqw,DSCT,0.212454,CRTSnorth,30,30,0.4560260772705078,0.26996338187493724
ZTF18acetjae,DSCT,0.083944,CRTSnorth,30,30,0.4540259838104248,0.07742669759376686
ZTF18acryhdc,DSCT,0.072336,CRTSnorth,30,30,0.47302699089050293,0.08460800305703169
ZTF18aaxnbix,DSCT,0.105169,ASASSN,30,30,0.46602654457092285,0.09513708500698873
ZTF18acvkant,DSCT,0.067651,CRTSnorth,30,30,0.46002650260925293,0.06335246665449747
