oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aasnisf,Ceph,4.8733144,ASASSN,50,50,0.34201955795288086,4.873368953467604
ZTF17aabwqhv,Ceph,4.39124,CRTSnorth,50,50,0.31001782417297363,4.393504837132595
ZTF18abayiew,Ceph,3.3024,ASASSN,50,50,0.3090176582336426,3.3029836015779686
ZTF18achypyv,Ceph,33.8249,CRTSnorth,50,50,0.3170180320739746,16.905373143344875
ZTF17aabpjhw,Ceph,0.8200492,ASASSN,50,50,0.3150179386138916,0.8200245015564049
ZTF17aabutnm,Ceph,8.1926797,ASASSN,50,50,0.3090178966522217,8.19808747197996
ZTF18acvdnhl,Ceph,1.3613017,ASASSN,50,50,0.3110177516937256,1.3612118928784045
ZTF18aaveqhe,Ceph,63.0362388,ASASSN,50,50,0.3110177516937256,31.3324576592012
ZTF18abdqbbq,Ceph,1.08175,CRTSnorth,50,50,0.3110177516937256,0.2003639769221637
ZTF19aadaesf,Ceph,38.453804,CRTSnorth,50,50,0.3110177516937256,38.24033601940271
ZTF18aagrijw,Ceph,1.242407,LINEAR,50,50,0.3130178451538086,0.553252019632429
ZTF18acduxsw,Ceph,3.13871,ASASSN,50,50,0.3110177516937256,3.138565956595879
ZTF18acpvmjm,Ceph,1.4580462,ASASSN,50,50,0.3110177516937256,3.1543118528107965
ZTF19acelhxy,Ceph,3.7992568,ASASSN,50,50,0.3130178451538086,0.7899612344152989
ZTF17aaadyzd,Ceph,4.5607572,ASASSN,50,50,0.31001782417297363,4.561538871391146
ZTF17aabumnd,Ceph,1.4952694,CRTSnorth,50,50,0.31201767921447754,1.4955889421286228
ZTF17aaattgz,Ceph,4.4102151,ASASSN,50,50,0.31601810455322266,4.411175466674511
ZTF18aaxmrja,Ceph,2.44832,CRTSnorth,50,50,0.3110177516937256,2.448246653726619
ZTF18acvvybk,Ceph,2.07244,CRTSnorth,50,50,0.31401777267456055,2.072310403043171
ZTF17aaarsuk,Ceph,4.5607572,ASASSN,50,50,0.3110175132751465,4.563084864910476
ZTF18abgpbkr,Ceph,3.7555038,ASASSN,50,50,0.3170180320739746,3.7553948475605514
ZTF18abadigg,Ceph,1.76708,CRTSnorth,50,50,0.3190178871154785,1.767179164027646
ZTF17aabuwok,Ceph,3.52189,ASASSN,50,50,0.3110177516937256,3.5217947650721033
ZTF18aaxddfx,Ceph,10.62586,ASASSN,50,50,0.3210184574127197,10.630881529220227
ZTF17aadpxct,Ceph,1.2226,ASASSN,50,50,0.31001782417297363,1.222548972726494
ZTF17aaanoqn,Ceph,5.1462459,ASASSN,50,50,0.3170180320739746,5.148488573566858
ZTF18acvwfwb,Ceph,78.4132466,ASASSN,50,50,0.31601810455322266,78.14993840717885
ZTF18abnbiwm,Ceph,10.2204,CRTSnorth,50,50,0.31801819801330566,10.216079089475773
ZTF18abbltzs,Ceph,3.9999759,ASASSN,50,50,0.31201791763305664,4.000108400260903
ZTF18abvpirg,Ceph,119.947,CRTSnorth,50,50,0.3150184154510498,121.71060124877137
ZTF17aaarsmp,Ceph,4.9107789,ASASSN,50,50,0.3110179901123047,4.910856661970929
ZTF18acrwlft,Ceph,1.0452794,CRTSnorth,50,50,0.31601810455322266,1.0452589897299187
ZTF18abecqku,Ceph,48.6607552,ASASSN,50,50,0.3170185089111328,32.449499096425164
ZTF18abvktfe,Ceph,44.6450667,ASASSN,50,50,0.31801819801330566,1.017279209167416
ZTF18abbkgxn,Ceph,2.3975,CRTSnorth,50,50,0.3150179386138916,2.3975383058873345
ZTF18abcocjn,Ceph,0.9359073,ASASSN,50,50,0.31601810455322266,0.935922733219339
ZTF17aaaqjzz,Ceph,1.66805,ASASSN,50,50,0.31001782417297363,1.6682181043435995
ZTF17aabwgen,Ceph,2.5602192,ASASSN,50,50,0.31601786613464355,2.546059683427219
ZTF18aavzjqs,Ceph,9.83349,ASASSN,50,50,0.31601786613464355,9.827188090266855
ZTF17aabuwgb,Ceph,6.0138565,ASASSN,50,50,0.3190181255340576,6.01672038671767
ZTF17aabxitd,Ceph,1.0819712,CRTSnorth,50,50,0.31201791763305664,1.081987949015681
ZTF17aaasltt,Ceph,2.94414,ASASSN,50,50,0.31601810455322266,2.9440255123460997
ZTF17aaaoxiq,Ceph,1.9194449,ASASSN,50,50,0.3110179901123047,1.9193923684059715
ZTF18aayuwee,Ceph,3.26948,ASASSN,50,50,0.31601810455322266,3.2694932759111954
ZTF18aaxdohg,Ceph,15.2283166,ASASSN,50,50,0.31601786613464355,5.075738536461256
ZTF18aajesni,Ceph,44.7798,CRTSnorth,50,50,0.31201791763305664,22.401484445887093
ZTF18acuencd,Ceph,13.85,CRTSnorth,50,50,0.3170182704925537,13.856577692716087
ZTF18acrmlma,Ceph,188.55902,CRTSnorth,50,50,0.31201791763305664,93.54303375036967
ZTF17aacemqz,Ceph,16.2488,CRTSnorth,50,50,0.3170180320739746,16.273717776180497
ZTF18aazfehx,Ceph,4.27789,ASASSN,50,50,0.3150179386138916,4.2790200876495526
ZTF17aaathzk,Ceph,1.9995431,ASASSN,50,50,0.3210184574127197,1.999617441141488
ZTF17aabxqbf,Ceph,2.07762,CRTSnorth,50,50,0.31001758575439453,2.077556330149718
ZTF18aavyrll,Ceph,14.57726,ASASSN,50,50,0.3130178451538086,14.571074963716997
ZTF18aajrczk,Ceph,2.6649887,CRTSnorth,50,50,0.31001782417297363,2.665090092344343
ZTF17aaajtcq,Ceph,5.6042965,ASASSN,50,50,0.31801795959472656,5.603764559329783
ZTF19aaepkcx,Ceph,32.9146014,ASASSN,50,50,0.31401777267456055,32.88629653024686
ZTF18aaayyfx,Ceph,44.7798,CRTSnorth,50,50,0.3150179386138916,22.397980882588996
ZTF17aacxfhf,Ceph,6.4408,CRTSnorth,50,50,0.3110177516937256,6.439766355690094
ZTF18abxeian,Ceph,1.22977,CRTSnorth,50,50,0.31801819801330566,0.550705533386679
ZTF17aaaielp,Ceph,2.01922,ASASSN,50,50,0.31401801109313965,2.0193630838918155
ZTF18abnbnnl,Ceph,2.45851,ASASSN,50,50,0.3080177307128906,2.458413853780056
ZTF17aaaslue,Ceph,3.0821796,ASASSN,50,50,0.31201791763305664,3.0822234328362073
ZTF17aaarkmi,Ceph,2.1307414,ASASSN,50,50,0.31201791763305664,2.1308072617899807
ZTF17aaafihc,Ceph,2.6756359,ASASSN,50,50,0.31201791763305664,2.675669565814444
ZTF17aaauijj,Ceph,64.560658,CRTSnorth,50,50,0.3150181770324707,32.37347205085908
ZTF17aabveaf,Ceph,5.6880091,ASASSN,50,50,0.3150181770324707,5.688380888222364
ZTF17aaarsgn,Ceph,4.4102151,ASASSN,50,50,0.30301713943481445,4.410945511276681
ZTF17aaarsgq,Ceph,4.98922,ASASSN,50,50,0.3110179901123047,4.989039672799857
ZTF17aaauijn,Ceph,11.2189633,ASASSN,50,50,0.3090178966522217,11.226644048789476
ZTF18abbpxhz,Ceph,0.832478,LINEAR,50,50,0.31201791763305664,0.8324501556143871
ZTF18abumeru,Ceph,32.9146014,ASASSN,50,50,0.3150179386138916,32.87686891939083
