oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aasnisf,Ceph,4.8733144,ASASSN,10,10,0.13000750541687012,4.872860827718328
ZTF17aabwqhv,Ceph,4.39124,CRTSnorth,10,10,0.11100649833679199,0.7436858435435426
ZTF18abayiew,Ceph,3.3024,ASASSN,10,10,0.10900640487670898,0.16346494673085188
ZTF18achypyv,Ceph,33.8249,CRTSnorth,10,10,0.11200642585754395,16.90096789034112
ZTF17aabpjhw,Ceph,0.8200492,ASASSN,10,10,0.14400815963745117,1.1348766650236966
ZTF17aabutnm,Ceph,8.1926797,ASASSN,10,10,0.22501301765441895,0.88907891470237
ZTF18acvdnhl,Ceph,1.3613017,ASASSN,10,10,0.23301315307617188,1.3612118928784045
ZTF18aaveqhe,Ceph,63.0362388,ASASSN,10,10,0.22501277923583984,31.426510862906323
ZTF18abdqbbq,Ceph,1.08175,CRTSnorth,10,10,0.22701311111450195,0.31260009849335313
ZTF19aadaesf,Ceph,38.453804,CRTSnorth,10,10,0.22201275825500488,38.364126163995316
ZTF18aagrijw,Ceph,1.242407,LINEAR,10,10,0.22501254081726074,0.9087355828672636
ZTF18acduxsw,Ceph,3.13871,ASASSN,10,10,0.22001290321350098,3.1382387967609207
ZTF18acpvmjm,Ceph,1.4580462,ASASSN,10,10,0.19901132583618164,3.1541474350892647
ZTF19acelhxy,Ceph,3.7992568,ASASSN,10,10,0.19301080703735352,3.8017814872018594
ZTF17aaadyzd,Ceph,4.5607572,ASASSN,10,10,0.19601130485534668,1.2764061357512468
ZTF17aabumnd,Ceph,1.4952694,CRTSnorth,10,10,0.2000112533569336,2.990505906004068
ZTF17aaattgz,Ceph,4.4102151,ASASSN,10,10,0.2040119171142578,4.411980471075478
ZTF18aaxmrja,Ceph,2.44832,CRTSnorth,10,10,0.19901156425476074,2.4488210302097486
ZTF18acvvybk,Ceph,2.07244,CRTSnorth,10,10,0.17500996589660645,27.91788094031674
ZTF17aaarsuk,Ceph,4.5607572,ASASSN,10,10,0.17901015281677246,4.563560539445518
ZTF18abgpbkr,Ceph,3.7555038,ASASSN,10,10,0.17701005935668945,3.753339874194708
ZTF18abadigg,Ceph,1.76708,CRTSnorth,10,10,0.1780102252960205,0.6374652677862911
