oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aasnisf,Ceph,4.8733144,ASASSN,40,40,0.5370306968688965,4.873368953467604
ZTF17aabwqhv,Ceph,4.39124,CRTSnorth,40,40,0.48602771759033203,4.39339086173738
ZTF18abayiew,Ceph,3.3024,ASASSN,40,40,0.4540259838104248,3.3029836015779686
ZTF18achypyv,Ceph,33.8249,CRTSnorth,40,40,0.43302464485168457,16.905373143344875
ZTF17aabpjhw,Ceph,0.8200492,ASASSN,40,40,0.4060235023498535,0.8200245015564049
ZTF17aabutnm,Ceph,8.1926797,ASASSN,40,40,0.4020230770111084,8.200224422505922
ZTF18acvdnhl,Ceph,1.3613017,ASASSN,40,40,0.4040231704711914,1.3612118928784045
ZTF18aaveqhe,Ceph,63.0362388,ASASSN,40,40,0.3740212917327881,31.297357284114042
ZTF18abdqbbq,Ceph,1.08175,CRTSnorth,40,40,0.6440370082855225,1.0005548203220431
ZTF19aadaesf,Ceph,38.453804,CRTSnorth,40,40,0.584033727645874,38.286210395803735
ZTF18aagrijw,Ceph,1.242407,LINEAR,40,40,0.591033935546875,0.553252019632429
ZTF18acduxsw,Ceph,3.13871,ASASSN,40,40,0.6550376415252686,3.1384023681522817
ZTF18acpvmjm,Ceph,1.4580462,ASASSN,40,40,0.6530373096466064,3.1543944549021323
ZTF19acelhxy,Ceph,3.7992568,ASASSN,40,40,0.6600377559661865,0.7900024195354066
ZTF17aaadyzd,Ceph,4.5607572,ASASSN,40,40,0.6590375900268555,4.562490146051775
ZTF17aabumnd,Ceph,1.4952694,CRTSnorth,40,40,0.5780332088470459,1.4955889421286228
ZTF17aaattgz,Ceph,4.4102151,ASASSN,40,40,0.585033655166626,4.411980471075478
ZTF18aaxmrja,Ceph,2.44832,CRTSnorth,40,40,0.5780329704284668,2.44837430124307
ZTF18acvvybk,Ceph,2.07244,CRTSnorth,40,40,0.5900335311889648,2.072310403043171
ZTF17aaarsuk,Ceph,4.5607572,ASASSN,40,40,0.5740330219268799,4.563084864910476
ZTF18abgpbkr,Ceph,3.7555038,ASASSN,40,40,0.5210299491882324,3.7551016615293826
ZTF18abadigg,Ceph,1.76708,CRTSnorth,40,40,0.5160298347473145,1.767179164027646
ZTF17aabuwok,Ceph,3.52189,ASASSN,40,40,0.47902727127075195,3.5218865598962403
ZTF18aaxddfx,Ceph,10.62586,ASASSN,40,40,0.4630265235900879,10.630327281602044
ZTF17aadpxct,Ceph,1.2226,ASASSN,40,40,0.4340250492095947,1.2225169586257367
ZTF17aaanoqn,Ceph,5.1462459,ASASSN,40,40,0.4320249557495117,5.146878559284566
ZTF18acvwfwb,Ceph,78.4132466,ASASSN,40,40,0.6530373096466064,0.984721154685452
ZTF18abnbiwm,Ceph,10.2204,CRTSnorth,40,40,0.6130349636077881,10.216079089475773
ZTF18abbltzs,Ceph,3.9999759,ASASSN,40,40,0.6250357627868652,3.9998999282041647
ZTF18abvpirg,Ceph,119.947,CRTSnorth,40,40,0.6460368633270264,121.50457596200654
ZTF17aaarsmp,Ceph,4.9107789,ASASSN,40,40,0.6160352230072021,4.910344760969882
ZTF18acrwlft,Ceph,1.0452794,CRTSnorth,40,40,0.6480371952056885,1.0452589897299187
ZTF18abecqku,Ceph,48.6607552,ASASSN,40,40,0.5810332298278809,32.48165455293931
ZTF18abvktfe,Ceph,44.6450667,ASASSN,40,40,0.5820333957672119,71.74829784134266
ZTF18abbkgxn,Ceph,2.3975,CRTSnorth,40,40,0.6150352954864502,2.3975383058873345
ZTF18abcocjn,Ceph,0.9359073,ASASSN,40,40,0.6540372371673584,0.935922733219339
ZTF17aaaqjzz,Ceph,1.66805,ASASSN,40,40,0.6550374031066895,1.6682181043435995
ZTF17aabwgen,Ceph,2.5602192,ASASSN,40,40,0.6410367488861084,2.546059683427219
ZTF18aavzjqs,Ceph,9.83349,ASASSN,40,40,0.6150350570678711,9.828212569741467
ZTF17aabuwgb,Ceph,6.0138565,ASASSN,40,40,0.6110351085662842,6.016406766662571
ZTF17aabxitd,Ceph,1.0819712,CRTSnorth,40,40,0.600034236907959,1.081987949015681
ZTF17aaasltt,Ceph,2.94414,ASASSN,40,40,0.6490371227264404,2.944178960945917
