oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF17aabxitd,Ceph,1.0819712,CRTSnorth,30,30,0.29701685905456543,1.0819315389012425
ZTF17aaasltt,Ceph,2.94414,ASASSN,30,30,0.28101587295532227,2.9440255123460997
ZTF17aaaoxiq,Ceph,1.9194449,ASASSN,30,30,0.27101588249206543,1.9194924214714773
ZTF18aayuwee,Ceph,3.26948,ASASSN,30,30,0.27501559257507324,3.2693228188464767
ZTF18aaxdohg,Ceph,15.2283166,ASASSN,30,30,0.2800159454345703,5.0753416081907305
ZTF18aajesni,Ceph,44.7798,CRTSnorth,30,30,0.26401495933532715,22.40557144250408
ZTF18acuencd,Ceph,13.85,CRTSnorth,30,30,0.25801515579223633,13.853328919301589
ZTF18acrmlma,Ceph,188.55902,CRTSnorth,30,30,0.2610149383544922,93.83606759138273
ZTF17aacemqz,Ceph,16.2488,CRTSnorth,30,30,0.2540144920349121,16.2775359299623
ZTF18aazfehx,Ceph,4.27789,ASASSN,30,30,0.25501465797424316,4.278797068040435
ZTF17aaathzk,Ceph,1.9995431,ASASSN,30,30,0.26201510429382324,1.9995132333064713
ZTF17aabxqbf,Ceph,2.07762,CRTSnorth,30,30,0.2610151767730713,2.077556330149718
ZTF18aavyrll,Ceph,14.57726,ASASSN,30,30,0.25701475143432617,0.933291832865921
ZTF18aajrczk,Ceph,2.6649887,CRTSnorth,30,30,0.25501441955566406,2.665090092344343
ZTF17aaajtcq,Ceph,5.6042965,ASASSN,30,30,0.2630147933959961,5.604056745545797
ZTF19aaepkcx,Ceph,32.9146014,ASASSN,30,30,0.2560145854949951,32.95322300405142
ZTF18aaayyfx,Ceph,44.7798,CRTSnorth,30,30,0.25301456451416016,22.4044036185326
ZTF17aacxfhf,Ceph,6.4408,CRTSnorth,30,30,0.258014440536499,6.441948759212012
ZTF18abxeian,Ceph,1.22977,CRTSnorth,30,30,0.2580146789550781,0.550705533386679
ZTF17aaaielp,Ceph,2.01922,ASASSN,30,30,0.2590150833129883,2.0193630838918155
ZTF18abnbnnl,Ceph,2.45851,ASASSN,30,30,0.26201486587524414,2.458413853780056
ZTF17aaaslue,Ceph,3.0821796,ASASSN,30,30,0.3390192985534668,3.0822234328362073
ZTF17aaarkmi,Ceph,2.1307414,ASASSN,30,30,0.5100290775299072,2.1308072617899807
ZTF17aaafihc,Ceph,2.6756359,ASASSN,30,30,0.5250301361083984,2.675948503036958
ZTF17aaauijj,Ceph,64.560658,CRTSnorth,30,30,0.5190293788909912,32.31698400376259
ZTF17aabveaf,Ceph,5.6880091,ASASSN,30,30,0.5130293369293213,5.688084429140604
ZTF17aaarsgn,Ceph,4.4102151,ASASSN,30,30,0.47002696990966797,4.410025929387733
ZTF17aaarsgq,Ceph,4.98922,ASASSN,30,30,0.4560260772705078,4.989299725253105
ZTF17aaauijn,Ceph,11.2189633,ASASSN,30,30,0.4500257968902588,11.232205128115462
ZTF18abbpxhz,Ceph,0.832478,LINEAR,30,30,0.41802382469177246,0.8324935513958865
ZTF18abumeru,Ceph,32.9146014,ASASSN,30,30,0.5480315685272217,32.91116362762328
ZTF17aaaruzn,Ceph,4.691084,ASASSN,30,30,0.5170295238494873,4.691034972343499
ZTF18aapyqmc,Ceph,2.9293336,CRTSnorth,30,30,0.5130290985107422,1.5122483062450802
ZTF17aaagvnm,Ceph,1.5318547,ASASSN,30,30,0.4590260982513428,1.5321650287832287
ZTF18abeeqhi,Ceph,4.6639079,ASASSN,30,30,0.43102455139160156,4.66457739674894
ZTF18abmxaez,Ceph,4.9025182,CRTSnorth,30,30,0.4110236167907715,0.45455276499518255
ZTF17aaawhro,Ceph,3.3707962,ASASSN,30,30,0.493027925491333,3.3725789350253677
ZTF17aaawgxd,Ceph,3.43808,ASASSN,30,30,0.5020289421081543,3.438169877948306
ZTF17aaajqkd,Ceph,0.9441747,CRTSnorth,30,30,0.46002626419067383,0.9441305753286842
ZTF18aaqgbes,Ceph,1.1260715,CRTSnorth,30,30,0.4170238971710205,1.126213410588953
ZTF17aabvsvg,Ceph,3.7992568,ASASSN,30,30,0.4020230770111084,3.800295419817709
ZTF17aaajtgd,Ceph,3.8784172,ASASSN,30,30,0.3950226306915283,3.877235327193296
ZTF18aaaatsz,Ceph,10.2611,CRTSnorth,30,30,0.5250301361083984,10.259840754824337
ZTF17aaapnbi,Ceph,3.4546981,ASASSN,30,30,0.47502684593200684,3.454878558434064
ZTF18abucmsx,Ceph,20.9900071,ASASSN,30,30,0.4610261917114258,21.199995358223372
ZTF18acuauci,Ceph,17.0620863,ASASSN,30,30,0.44402527809143066,17.00879559948883
ZTF18abmrxbz,Ceph,3.03252,ASASSN,30,30,0.4370250701904297,3.0328152110117657
ZTF18abvktxd,Ceph,3.03252,ASASSN,30,30,0.5200297832489014,3.033289489951241
ZTF18aaaapoh,Ceph,3.5055112,ASASSN,30,30,0.49202847480773926,3.5050364630422126
ZTF17aaarubc,Ceph,3.7059728,ASASSN,30,30,0.469027042388916,3.7065780811250595
ZTF18abcpckp,Ceph,6.1673542,ASASSN,30,30,0.5130293369293213,6.167239885502803
ZTF18abcocip,Ceph,5.255983,ASASSN,30,30,0.49002814292907715,5.253271240587494
ZTF18aaaakbj,Ceph,3.3306681,ASASSN,30,30,0.5200297832489014,3.3307345387708027
ZTF17aaburcr,Ceph,44.6697811,ASASSN,30,30,0.5220296382904053,21.763795436847158
ZTF17aabvgea,Ceph,7.3491397,ASASSN,30,30,0.5200295448303223,7.346100918189143
ZTF18abtjmni,Ceph,20.3969,CRTSnorth,30,30,0.5150296688079834,20.36430404519084
ZTF17aaaecwl,Ceph,8.1926797,ASASSN,30,30,0.46202611923217773,8.194455677682626
ZTF18acmgosa,Ceph,3.2969982,ASASSN,30,30,0.45702600479125977,0.7673939217028064
ZTF18aabnoxk,Ceph,13.0773683,ASASSN,30,30,0.4580261707305908,13.10177350563681
ZTF18abckqyw,Ceph,0.9960525,ASASSN,30,30,0.5120291709899902,0.3057427092460428
