oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF17aaafibe,1617459495015015006,59371.45949070016,2,18.046528,0.071618706,16.627396,0.019380886
ZTF17aaafibe,1616468635015010009,59370.468634299934,2,18.101665,0.093444034,17.442137,0.05090264
ZTF17aaafibe,1616466665015010011,59370.46666669985,2,18.03362,0.08422048,17.481081,0.050629243
ZTF17aaafibe,1616464715015010013,59370.46471060021,2,17.92185,0.070964806,17.554264,0.050583437
ZTF17aaafibe,1616462755015010012,59370.462754600216,2,17.84025,0.07766976,17.616415,0.06320011
ZTF17aaafibe,1616460795015010015,59370.46079860022,2,17.850887,0.071877256,17.607836,0.057460673
ZTF17aaafibe,1615469035015015007,59369.46903940011,2,18.194517,0.069160506,16.665495,0.016914112
ZTF17aaafibe,1615467035015015005,59369.46703700023,2,18.208698,0.07756319,16.668945,0.018782556
ZTF17aaafibe,1615465015015015004,59369.46501159994,2,18.123632,0.06229391,16.647726,0.015998648
ZTF17aaafibe,1615463005015015007,59369.463009300176,2,18.006102,0.10234776,16.616306,0.028455112
ZTF17aaafibe,1615463005015015008,59369.463009300176,2,18.062708,0.06862966,16.63175,0.018370835
ZTF17aaafibe,1615460995015015004,59369.46099539986,2,18.175817,0.06751394,16.660892,0.016727196
ZTF17aaafibe,1614481076215015027,59368.481076399796,2,18.938885,0.18533096,16.72553,0.024132742
ZTF17aaafibe,1614478666215015015,59368.47866899986,2,19.12438,0.2048388,16.747965,0.022953358
ZTF17aaafibe,1614476266215015014,59368.47626159992,2,19.155718,0.13781935,16.751432,0.015052057
ZTF17aaafibe,1613466995015015005,59367.46699069999,2,18.640423,0.1219569,16.758827,0.021556001
ZTF17aaafibe,1613470995015015007,59367.4709954001,2,18.893572,0.13636146,16.79949,0.019817965
ZTF17aaafibe,1613464985015015004,59367.46498840023,2,18.701664,0.12193912,16.769403,0.020570219
ZTF17aaafibe,1613462995015015004,59367.46299770009,2,18.581198,0.11386081,16.748121,0.02104475
ZTF17aaafibe,1612481926215015008,59366.481921299826,2,19.021673,0.17631502,16.73596,0.021478523
ZTF17aaafibe,1612479536215015011,59366.47953699995,2,19.176718,0.15813193,16.753706,0.016975196
ZTF17aaafibe,1612477156215015010,59366.47715280019,2,19.305218,0.1756044,16.766794,0.016949847
ZTF17aaafibe,1611470645015015005,59365.470648100134,2,18.976244,0.12104942,16.811121,0.016478349
ZTF17aaafibe,1611464895015015003,59365.46489580022,2,18.797356,0.09728063,16.784966,0.015243003
ZTF17aaafibe,1610481236215015014,59364.4812384001,2,18.439308,0.12454959,16.64592,0.02387738
ZTF17aaafibe,1610478886215015017,59364.47888890002,2,18.400932,0.10769955,16.638456,0.021243371
ZTF17aaafibe,1610476536215015011,59364.47653939994,2,18.391577,0.117547184,16.636604,0.02334658
ZTF17aaafibe,1609483056215010140,59363.483055599965,2,17.349842,0.118450575,18.007378,0.21704571
ZTF17aaafibe,1609473636215010066,59363.47363429982,2,18.5131,0.329312,17.148987,0.093748115
ZTF17aaafibe,1609475986215010051,59363.4759837999,2,17.658468,0.15909176,17.601433,0.15095006
ZTF17aaafibe,1608482996215015007,59362.482997700106,2,18.320833,0.1183464,16.622183,0.024756806
ZTF17aaafibe,1608480616215015012,59362.48061340023,2,18.361217,0.14074199,16.630507,0.028585076
ZTF17aaafibe,1608478226215015015,59362.4782292,2,18.404669,0.12706092,16.639193,0.02499317
ZTF17aaafibe,1608475846215015010,59362.475844900124,2,18.44477,0.09724921,16.646965,0.018567927
ZTF17aaafibe,1608473476215015005,59362.47347219987,2,18.465076,0.10933031,16.650812,0.020560553
ZTF17aaafibe,1607469695015010009,59361.469699100126,2,18.677755,0.1501887,17.222422,0.039310087
ZTF17aaafibe,1607474085015010006,59361.474085600115,2,18.87007,0.174705,17.177246,0.03674309
ZTF17aaafibe,1607471155015010007,59361.47115739994,2,18.643255,0.14803296,17.231636,0.040337674
ZTF17aaafibe,1595489665015015005,59349.4896644,2,18.8298,0.215905,16.789986,0.03298658
ZTF17aaafibe,1595487255015015009,59349.48725689994,2,18.9552,0.20207,16.808233,0.027971439
ZTF17aaafibe,1595484845015015008,59349.484849500004,2,18.5885,0.126864,16.749468,0.023319846
ZTF17aaafibe,1595480025015015005,59349.48002310004,2,18.5799,0.100164,16.74788,0.01853122
ZTF17aaafibe,1607472615015010008,59361.472615700215,2,18.592949,0.15832846,17.245758,0.04578073
ZTF17aaafibe,1595482445015015008,59349.48244210007,2,18.558249,0.15423767,16.743843,0.029002022
