oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF18abdeyrl,989384605915010009,58743.384606500156,1,17.751644,0.10847357,17.154577,0.06258883
ZTF18abdeyrl,904462005915010014,58658.46200230019,1,17.844645,0.062071033,17.10433,0.031387974
ZTF18abdeyrl,932463565915010013,58686.4635648001,1,17.791279,0.07538809,17.132349,0.041089486
ZTF18abdeyrl,672148355915015008,58426.14835650008,1,18.335646,0.09180745,16.449749,0.0161629
ZTF18abdeyrl,1318336445915010006,59072.3364467998,1,17.740946,0.08940195,17.160797,0.052394744
ZTF18abdeyrl,1397174105915010008,59151.17410880001,1,17.71445,0.054445565,17.176632,0.03317681
ZTF18abdeyrl,1440097805915010020,59194.09780090023,1,19.030317,0.1522229,16.789808,0.019331967
ZTF18abdeyrl,1395132315915015004,59149.13231479982,2,18.855415,0.20449455,16.555866,0.024595847
ZTF18abdeyrl,1340311625915015003,59094.31162039982,2,16.953371,0.055445123,16.063942,0.024439488
ZTF18abdeyrl,1325324465915010006,59079.32446759986,1,18.09145,0.08120711,16.998068,0.029664814
ZTF18abdeyrl,1022192535915010031,58776.192534700036,2,19.191946,0.16984004,16.809732,0.01893019
ZTF18abdeyrl,914444625915010027,58668.444629599806,1,17.833069,0.078959204,17.110231,0.04057586
ZTF18abdeyrl,1369183655915010005,59123.183657399844,1,17.792206,0.089585625,17.131844,0.048763353
ZTF18abdeyrl,1375278025915010006,59129.27802080009,1,17.750063,0.06588329,17.155489,0.038101844
ZTF18abdeyrl,1083118805915010061,58837.11880790023,1,17.781235,0.062081937,17.137863,0.034325466
ZTF18abdeyrl,915480985915015005,58669.48098379979,1,16.358734,0.03406058,15.746376,0.019377993
ZTF18abdeyrl,1303370495915015017,59057.37049769983,2,17.954126,0.067132905,16.398857,0.016026106
ZTF18abdeyrl,1047250275915015051,58801.25027780002,2,18.49821,0.14536497,16.506147,0.023207823
ZTF18abdeyrl,996258495915015019,58750.258495400194,2,16.669832,0.04090055,15.929768,0.020687284
ZTF18abdeyrl,976301005915015009,58730.30100690015,1,16.501442,0.03964773,15.825254,0.021268807
ZTF18abdeyrl,728111535915010015,58482.11153940018,1,17.7393,0.08700255,17.161764,0.051111363
ZTF18abdeyrl,1419151965915020004,59173.15196759999,1,17.675812,0.07760545,17.200869,0.05010891
ZTF18abdeyrl,1359193955915010009,59113.193958300166,1,17.725035,0.0701447,17.170233,0.04207981
ZTF18abdeyrl,1320416715915015013,59074.41671299981,2,17.159744,0.051114533,16.150118,0.020169444
ZTF18abdeyrl,964327635915010026,58718.32763889991,2,18.94203,0.1418357,16.841516,0.020491794
ZTF18abdeyrl,1352275895915015007,59106.275891200174,1,17.704107,0.079716094,16.308527,0.022045188
ZTF18abdeyrl,1333354375915010007,59087.35437500011,1,18.901663,0.17046401,16.807293,0.024767667
ZTF18abdeyrl,631337675915015001,58385.33767359983,1,16.917356,0.045614183,16.028496,0.020116646
ZTF18abdeyrl,847491135915010015,58601.4911342999,2,18.801828,0.10816103,16.863356,0.01814186
ZTF18abdeyrl,562397515915015014,58316.39751160005,1,16.325912,0.028463833,15.727581,0.016404424
ZTF18abdeyrl,1301411335915015019,59055.41133099981,1,17.235012,0.038943805,16.1573,0.014432918
ZTF18abdeyrl,1305409745915010016,59059.40974539984,1,17.762184,0.054214425,17.14854,0.030807585
ZTF18abdeyrl,926462025915015006,58680.4620254999,1,17.200865,0.03933349,16.14452,0.01486705
ZTF18abdeyrl,1233454915915015010,58987.454919000156,1,17.160295,0.039420046,16.129007,0.015247619
ZTF18abdeyrl,1034183115915010024,58788.18311339989,1,17.749926,0.063467555,17.15557,0.0367121
ZTF18abdeyrl,951396125915010023,58705.39612270007,1,17.689213,0.07080136,17.192303,0.044799957
ZTF18abdeyrl,1097098985915015064,58851.09898150014,2,17.467762,0.067905635,16.26146,0.022355512
ZTF18abdeyrl,914356745915010026,58668.3567476999,2,18.85043,0.13013673,16.855413,0.020720165
ZTF18abdeyrl,1445153955915010013,59199.15395830013,1,17.821861,0.07752677,17.116035,0.040468916
ZTF18abdeyrl,1245455475915015020,58999.45547450008,2,19.021233,0.13251908,16.57452,0.013918535
ZTF18abdeyrl,624274155915015015,58378.274155099876,2,17.725521,0.086756974,16.339752,0.02421012
ZTF18abdeyrl,1352228135915015009,59106.228136599995,2,16.746967,0.05190874,15.968098,0.025333349
ZTF18abdeyrl,1311430815915015007,59065.43081020005,2,17.731531,0.06883108,16.341427,0.019131217
ZTF18abdeyrl,1292426725915015010,59046.42672450002,2,17.7635,0.068835,16.350218,0.018728213
ZTF18abdeyrl,1360207405915010005,59114.20740740001,1,17.783344,0.061448805,17.136698,0.0338731
ZTF18abdeyrl,1342316605915015005,59096.31660880009,2,17.599455,0.07014673,16.303076,0.021254735
ZTF18abdeyrl,1022184375915010023,58776.184375000186,1,17.777557,0.062153492,17.139902,0.034546424
ZTF18abdeyrl,1390163155915010004,59144.16315970011,1,17.614807,0.0840513,17.24216,0.059632942
ZTF18abdeyrl,1356290065915010008,59110.29006939987,2,18.659304,0.09448438,16.889208,0.018506374
ZTF18abdeyrl,1343274685915015010,59097.274687500205,2,17.833464,0.0819179,16.36881,0.021257771
ZTF18abdeyrl,1321333335915015025,59075.33333329996,2,16.638704,0.04934452,15.913912,0.025311746
ZTF18abdeyrl,1309381425915010015,59063.38142360002,2,18.474953,0.08906188,16.929293,0.021450028
ZTF18abdeyrl,612319395915015017,58366.31939810002,2,16.76413,0.0459037,15.976439,0.022221413
ZTF18abdeyrl,580329595915010018,58334.3295948999,1,17.808283,0.07546191,17.123192,0.04015054
ZTF18abdeyrl,1371276965915015012,59125.27696759999,2,17.248966,0.06336315,16.184454,0.023770146
ZTF18abdeyrl,1328365065915010003,59082.36506940005,1,17.774454,0.06615887,17.14163,0.036936726
ZTF18abdeyrl,1392140185915015003,59146.14018520014,1,16.690382,0.0967247,15.922509,0.04768573
ZTF18abdeyrl,703164005915015003,58457.16400460014,2,17.869087,0.077974826,16.377943,0.019746812
ZTF18abdeyrl,1365219145915010010,59119.219143500086,1,18.488174,0.11317668,16.882992,0.025803823
ZTF18abdeyrl,973264395915010030,58727.264398099855,1,17.663368,0.064376056,17.20898,0.04236127
ZTF18abdeyrl,892421315915010025,58646.42131939996,1,17.942581,0.06712097,17.057978,0.029717807
ZTF18abdeyrl,1294443635915010011,59048.44363430003,1,17.994898,0.07013562,17.035595,0.028987974
ZTF18abdeyrl,957255695915010004,58711.25569440005,1,17.736156,0.09237073,17.163614,0.05451519
ZTF18abdeyrl,634233135915015015,58388.23313659988,2,17.468365,0.061570607,16.261658,0.020262383
ZTF18abdeyrl,1265340285915015014,59019.34028939996,1,18.543362,0.07294081,16.483553,0.010940757
ZTF18abdeyrl,960235155915015013,58714.2351505002,1,18.092566,0.0796019,16.402815,0.016788932
ZTF18abdeyrl,1404141725915015016,59158.141724499874,2,18.434284,0.07921896,16.495686,0.01328586
ZTF18abdeyrl,1319344735915010011,59073.34473379981,1,17.73957,0.062648155,17.161604,0.036789324
ZTF18abdeyrl,1392121265915015022,59146.12126159994,2,16.703661,0.03018537,15.946747,0.015032485
ZTF18abdeyrl,1343311815915015017,59097.311817099806,2,18.511759,0.11108808,16.508299,0.017550262
ZTF18abdeyrl,904399675915010014,58658.39967590012,2,18.94607,0.18988352,16.840933,0.02731699
ZTF18abdeyrl,1410129455915010015,59164.12945599994,2,18.5147,0.06330614,16.919933,0.014572673
ZTF18abdeyrl,1327320055915010011,59081.32005790016,1,17.686863,0.057288382,17.193792,0.03637796
ZTF18abdeyrl,621341755915015009,58375.34175929986,2,16.612389,0.047533426,15.900333,0.024670454
ZTF18abdeyrl,1271336495915010008,59025.33649310004,1,17.807844,0.093151174,17.123425,0.04959305
ZTF18abdeyrl,1242467075915015019,58996.46707180003,2,16.813877,0.03973463,16.000237,0.018780764
ZTF18abdeyrl,1239461085915010011,58993.461087999865,2,19.060532,0.13111396,16.825417,0.016734121
ZTF18abdeyrl,1037123855915015006,58791.12385419989,2,17.05978,0.048868872,16.109568,0.020367933
ZTF18abdeyrl,1272478225915015009,59026.4782292,2,17.936117,0.094299555,16.394531,0.022796875
ZTF18abdeyrl,948382445915015036,58702.38244209997,2,17.964941,0.05927695,16.40143,0.0140436925
ZTF18abdeyrl,920426145915010023,58674.426145799924,1,18.221222,0.1115878,16.95428,0.03474086
ZTF18abdeyrl,1457142785915010014,59211.14278940018,2,19.0303,0.216465,16.829336,0.028510325
ZTF18abdeyrl,1371212565915015005,59125.2125694002,1,16.356007,0.03885502,15.744823,0.022129616
ZTF18abdeyrl,1333308215915015010,59087.30821759999,2,18.02246,0.068209104,16.414783,0.01551571
ZTF18abdeyrl,1248465695915010009,59002.465694400016,2,19.027733,0.12292728,16.829676,0.016233983
ZTF18abdeyrl,598357955915010002,58352.35795139987,1,17.771486,0.060370132,17.14329,0.03384884
ZTF18abdeyrl,1382214625915015022,59136.214629599825,1,17.565342,0.044515625,16.268345,0.01348073
ZTF18abdeyrl,1377190965915010009,59131.19096060004,1,17.691545,0.054291524,17.19083,0.03423305
ZTF18abdeyrl,583374945915015012,58337.37494210014,1,17.652802,0.05161438,16.294094,0.014766847
ZTF18abdeyrl,1028184875915015007,58782.1848726999,2,17.47684,0.058058534,16.264439,0.01900667
ZTF18abdeyrl,1450111945915015020,59204.111944399774,1,16.38474,0.04094806,15.761096,0.023055535
ZTF18abdeyrl,1299373465915010009,59053.37346060015,1,17.803406,0.0641736,17.125795,0.034380518
ZTF18abdeyrl,1303363765915015010,59057.36376160011,2,17.868355,0.0627769,16.377758,0.015906008
ZTF18abdeyrl,681170865915010010,58435.17086810013,1,19.101183,0.14687043,16.78113,0.017334573
ZTF18abdeyrl,1019195275915015006,58773.19527779985,2,18.074326,0.102604195,16.426367,0.022489583
ZTF18abdeyrl,1083090715915010041,58837.09071760019,2,18.855316,0.11367619,16.854637,0.018005194
ZTF18abdeyrl,1371247455915015008,59125.24745369982,1,16.776995,0.035521965,15.964347,0.01680498
ZTF18abdeyrl,945373745915010023,58699.373749999795,2,18.630707,0.13379602,16.894897,0.027047021
ZTF18abdeyrl,1224481505915015065,58978.48150460003,2,17.964096,0.09642819,16.40123,0.022859009
ZTF18abdeyrl,1390203835915015017,59144.20383099979,2,17.51462,0.091391996,16.276663,0.029223045
ZTF18abdeyrl,954425095915015009,58708.42509259982,1,18.215597,0.09876696,16.427628,0.019029362
ZTF18abdeyrl,1448153925915010017,59202.15392359998,1,17.763098,0.0699973,17.148022,0.039723832
ZTF18abdeyrl,1688352315915015022,59442.352314800024,2,19.120941,0.13752171,16.584572,0.01329915
ZTF18abdeyrl,1686301185915015010,59440.30118060019,2,16.645605,0.0382635,15.917446,0.019566866
ZTF18abdeyrl,1686276905915015015,59440.27690970013,1,16.4531,0.038397282,15.799054,0.021022387
ZTF18abdeyrl,1684324095915010145,59438.32409719983,2,17.875008,0.099882774,17.141682,0.05083473
ZTF18abdeyrl,1681380775915010009,59435.38077550009,1,17.723864,0.07611506,17.170935,0.04574032
ZTF18abdeyrl,1575448345915020011,59329.44834489981,2,18.7684,0.136087,16.869064,0.023663694
ZTF18abdeyrl,1581443375915010007,59335.44337960007,1,18.554256,0.10215736,16.868473,0.021625001
ZTF18abdeyrl,1575474055915010005,59329.47405089997,1,17.826056,0.07646647,17.113853,0.039681677
ZTF18abdeyrl,1575448345915010011,59329.44834489981,2,18.768402,0.13608709,16.869064,0.023663662
ZTF18abdeyrl,1558509165915015010,59312.509166699834,2,17.170645,0.051103767,16.154406,0.02004276
ZTF18abdeyrl,1558507155915015007,59312.50715279998,2,17.113647,0.04116636,16.131695,0.016663305
ZTF18abdeyrl,1558505135915015014,59312.50513890013,2,17.046696,0.045549974,16.104094,0.019118223
ZTF18abdeyrl,1558503125915015010,59312.503124999814,2,17.026583,0.04142224,16.095608,0.017572893
ZTF18abdeyrl,1558501115915015013,59312.50111109996,2,16.926008,0.047188602,16.051796,0.021093687
ZTF18abdeyrl,1557510105915015005,59311.51010419987,2,16.527441,0.031955667,15.855416,0.0172083
ZTF18abdeyrl,1557508095915015008,59311.50809030002,2,16.530527,0.03291209,15.857077,0.017700087
ZTF18abdeyrl,1557506075915015013,59311.50607640017,2,16.537071,0.033736996,15.860592,0.018093165
ZTF18abdeyrl,1557504065915015016,59311.50406249985,2,16.563622,0.028877674,15.87475,0.015311349
ZTF18abdeyrl,1557502045915015005,59311.5020486,2,16.619808,0.035901252,15.904179,0.018571954
ZTF18abdeyrl,1556511495915010004,59310.51149309985,2,18.633755,0.10162248,16.894281,0.02047391
ZTF18abdeyrl,1556509475915010008,59310.5094792,2,18.587873,0.09794799,16.903765,0.020765975
ZTF18abdeyrl,1556507465915010005,59310.50746530015,2,18.538208,0.09149506,16.914593,0.020509344
ZTF18abdeyrl,1556503445915010007,59310.50344910007,2,18.428555,0.07880431,16.94077,0.020018715
ZTF18abdeyrl,1556505455915010010,59310.50545139983,2,18.418238,0.08794814,16.943407,0.022609672
ZTF18abdeyrl,1555509165915010016,59309.509166699834,2,19.092356,0.13120483,16.82142,0.016202275
ZTF18abdeyrl,1555511135915010007,59309.511134299915,2,18.882086,0.15953472,16.850456,0.0245586
ZTF18abdeyrl,1555507195915010013,59309.50719910022,2,18.994316,0.12949753,16.834166,0.0177093
ZTF18abdeyrl,1555503275915010009,59309.503275500145,2,19.1551,0.24461,16.81392,0.028314032
ZTF18abdeyrl,1555505245915010006,59309.505243100226,2,18.811134,0.14870314,16.861803,0.024693778
ZTF18abdeyrl,1549529735915015010,59303.52973379986,2,17.767286,0.08780117,16.351246,0.023827827
ZTF18abdeyrl,1549527305915015001,59303.527303200215,2,17.701948,0.09671198,16.333122,0.027412588
ZTF18abdeyrl,1549524865915015003,59303.52486110013,2,17.691395,0.093914606,16.33012,0.026805477
ZTF18abdeyrl,1549522435915015001,59303.52243060013,2,17.789124,0.09773914,16.35713,0.026137913
ZTF18abdeyrl,1547531525915015004,59301.53152780002,2,16.533813,0.05017774,15.858843,0.02694778
ZTF18abdeyrl,1547529165915015006,59301.52916669985,2,16.56055,0.044885777,15.87312,0.023830691
ZTF18abdeyrl,1547526815915015001,59301.52681710012,2,16.531336,0.04684387,15.8575115,0.025183912
ZTF18abdeyrl,1546531035915010004,59300.53103009984,2,18.5196,0.26742,16.918808,0.061217748
ZTF18abdeyrl,1546528595915010006,59300.52859950019,2,18.9257,0.264289,16.843895,0.03884702
ZTF18abdeyrl,1547524445915015008,59301.52444439987,2,16.494097,0.050637584,15.837333,0.027654607
ZTF18abdeyrl,1546526185915010008,59300.526180599816,2,18.537748,0.17465465,16.914696,0.039170522
ZTF18abdeyrl,703108145915015022,58457.108148099855,1,17.046242,0.048762105,16.08346,0.020089535
ZTF18abdeyrl,1356308625915010013,59110.30862270016,1,17.730795,0.0843701,17.166792,0.05018651
ZTF18abdeyrl,1324413715915020009,59078.41371530015,1,17.833033,0.05051933,17.11025,0.025962377
ZTF18abdeyrl,1309329025915010011,59063.32902779989,2,18.850403,0.1501799,16.855417,0.023912089
ZTF18abdeyrl,939358645915015032,58693.358645800035,2,18.272676,0.073144644,16.466848,0.013862801
ZTF18abdeyrl,546441505915010003,58300.44150459999,1,18.205856,0.06704681,16.95911,0.021265699
ZTF18abdeyrl,976388045915015021,58730.38804400014,2,17.485123,0.060212843,16.267143,0.019610902
ZTF18abdeyrl,1015120815915010004,58769.120810199995,2,18.60988,0.14384279,16.899157,0.02975764
ZTF18abdeyrl,1006275165915015012,58760.27516200021,2,16.807747,0.03905253,15.997335,0.018513333
ZTF18abdeyrl,628231865915010001,58382.23186339997,1,17.752031,0.07722752,17.154352,0.04453493
ZTF18abdeyrl,1321416855915015014,59075.41685190005,1,18.675127,0.10879513,16.502327,0.014705825
ZTF18abdeyrl,993274035915010010,58747.27403939981,1,17.742907,0.05115694,17.15965,0.029895237
ZTF18abdeyrl,1324308965915015022,59078.30896990001,2,18.597555,0.09878906,16.52141,0.01459658
ZTF18abdeyrl,1306332385915010020,59060.33238429995,1,17.896322,0.07151374,17.079105,0.03369014
ZTF18abdeyrl,1291356995915015016,59045.35699070012,2,17.565653,0.044820897,16.292723,0.0138774
ZTF18abdeyrl,929400785915015003,58683.40078700008,2,18.48723,0.099569194,16.504387,0.016031997
ZTF18abdeyrl,1335281585915010003,59089.28158560023,1,18.25428,0.09203427,16.944191,0.027536847
ZTF18abdeyrl,646254765915010017,58400.254768500105,1,18.002544,0.08117729,17.032452,0.033219814
ZTF18abdeyrl,612253205915010013,58366.2532060002,1,17.969845,0.06478717,17.046122,0.027669406
ZTF18abdeyrl,1362331675915015018,59116.33167820005,2,18.562107,0.11788305,16.5161,0.017908055
ZTF18abdeyrl,1332330615915015015,59086.330613399856,2,17.6126,0.046813,16.307041,0.014065108
ZTF18abdeyrl,880437185915015011,58634.43718749983,2,18.116877,0.11021077,16.43555,0.02342577
ZTF18abdeyrl,571416365915015004,58325.41636569984,1,16.492998,0.03625252,15.820716,0.019517558
ZTF18abdeyrl,1233484965915015019,58987.48496530019,2,17.486374,0.047451552,16.267551,0.015442632
ZTF18abdeyrl,1382170495915015012,59136.170497700106,2,16.759897,0.040138666,15.974389,0.01946971
ZTF18abdeyrl,886446735915010028,58640.44673610013,1,17.677256,0.060146283,17.199938,0.038750872
ZTF18abdeyrl,592335655915015011,58346.33565969998,1,16.32866,0.030168708,15.729163,0.017368348
ZTF18abdeyrl,1331386295915015016,59085.38629630022,1,18.257856,0.066414,16.435644,0.012398654
ZTF18abdeyrl,1330339805915015015,59084.339803200215,1,16.432508,0.03465003,15.787732,0.019133436
ZTF18abdeyrl,1075089225915010004,58829.089224500116,1,17.612719,0.07621992,17.243647,0.05425495
ZTF18abdeyrl,1386174325915010007,59140.174328700174,1,17.898165,0.066156276,17.07824,0.031088557
ZTF18abdeyrl,1384121715915015018,59138.121712999884,2,17.490324,0.061717506,16.268835,0.020036083
ZTF18abdeyrl,1086098655915015046,58840.09865739988,2,16.4892,0.162664,15.834657,0.08901716
ZTF18abdeyrl,945427325915015135,58699.42732639983,1,16.341978,0.03230224,15.736812,0.018499756
ZTF18abdeyrl,1427100435915010006,59181.10043979995,2,18.937798,0.15484391,16.842129,0.022471221
ZTF18abdeyrl,907424955915015014,58661.42495370004,2,16.664713,0.038665663,15.9271755,0.01960246
ZTF18abdeyrl,1310364255915015005,59064.36425929982,2,17.653913,0.06180537,16.31929,0.018079104
ZTF18abdeyrl,1025184585915010009,58779.18458329979,1,17.696163,0.064494275,17.187927,0.040385645
ZTF18abdeyrl,595359745915010012,58349.35974540003,1,18.687466,0.10089241,16.842255,0.018440561
ZTF18abdeyrl,982311155915010007,58736.31115739979,1,17.727352,0.07791765,17.168844,0.046583556
ZTF18abdeyrl,586337735915010005,58340.337731500156,1,18.419926,0.08859933,16.899172,0.021833783
