oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF18aabfdge,701298684615015001,58455.29868059978,2,16.51246,0.04742633,14.777569,0.009595392
ZTF18aabfdge,1440153773515010007,59194.153773100115,2,17.8198,0.123165,15.132748,0.010367324
ZTF18aabfdge,1425112683515015002,59179.11268519983,2,16.772205,0.030164547,14.843651,0.0051059313
ZTF18aabfdge,1398260243515015000,59152.260243100114,1,17.3574,0.078248,14.981854,0.008775154
ZTF18aabfdge,1358317703515015008,59112.31770829996,1,17.68074,0.13466042,15.013677,0.0115455445
ZTF18aabfdge,1325413923515010002,59079.41392360022,2,17.9736,0.23288,15.120744,0.016826332
ZTF18aabfdge,1438152553515010006,59192.152557900175,2,18.412699,0.2120311,15.094957,0.009983963
ZTF18aabfdge,1317464024615015002,59071.46402780013,1,16.860226,0.09248982,14.949071,0.015908606
ZTF18aabfdge,1456287404615015002,59210.28740740009,2,17.273516,0.055311825,14.894315,0.0061821244
ZTF18aabfdge,1456166313515015003,59210.16631940007,2,17.202044,0.077369094,14.905459,0.009331124
ZTF18aabfdge,1402456933515015001,59156.45693290001,2,17.186562,0.08597041,14.903581,0.01049921
ZTF18aabfdge,1348472314615010002,59102.472314800136,1,17.272608,0.10287029,15.320394,0.017037433
ZTF18aabfdge,1318473174615015005,59072.47317129979,2,17.00761,0.08323229,14.861152,0.011526787
ZTF18aabfdge,1079140903515010014,58833.14090280002,1,16.917238,0.060876317,15.339056,0.0142290415
ZTF18aabfdge,1041195303515010005,58795.19530089991,1,16.903954,0.112631276,15.342185,0.026727088
ZTF18aabfdge,1470225624615010015,59224.22562499996,2,18.045843,0.11323206,15.09224,0.0074563855
ZTF18aabfdge,1334510904615010009,59088.51090280013,1,17.273825,0.050149396,15.320191,0.008294927
ZTF18aabfdge,1044186234615010025,58798.18623840017,1,17.349981,0.06554461,15.308094,0.009994988
ZTF18aabfdge,1317463563515015001,59071.4635648001,1,17.095943,0.082614794,14.949198,0.011438249
ZTF18aabfdge,1310367623515015003,59064.36762729986,2,17.173271,0.07062167,14.901949,0.008717843
ZTF18aabfdge,1294470083515010003,59048.47008100012,1,17.114197,0.101903364,15.2977495,0.019125368
ZTF18aabfdge,1079284694615015003,58833.28469910007,2,16.791834,0.04107342,14.828586,0.006733821
ZTF18aabfdge,901449134615015002,58655.44913189998,2,17.10933,0.090136275,14.874682,0.011509089
ZTF18aabfdge,981432833515015020,58735.43283559987,1,17.731953,0.12109368,15.017974,0.009943287
ZTF18aabfdge,1052215593515015015,58806.21559030004,2,16.856388,0.05722082,14.85745,0.009077757
ZTF18aabfdge,1047219084615015001,58801.21908560023,1,17.248457,0.056341175,15.006718,0.007147104
ZTF18aabfdge,1386258634615015002,59140.25863429997,2,17.252293,0.06588756,14.891922,0.007492993
ZTF18aabfdge,1303494224615015002,59057.49422449991,2,16.930012,0.06605474,14.850068,0.009725828
ZTF18aabfdge,1476141144615015003,59230.141145799775,2,17.017962,0.060558107,14.862579,0.008318007
ZTF18aabfdge,1366265774615010003,59120.265775499865,1,17.388012,0.082077675,15.30241,0.012022214
ZTF18aabfdge,1369391594615015001,59123.391597200185,1,16.988869,0.07110857,14.97014,0.01107722
ZTF18aabfdge,1319427604615010004,59073.42760419985,1,17.315466,0.06586068,15.313456,0.010418905
ZTF18aabfdge,1396413553515010003,59150.4135532002,1,16.940556,0.09793336,15.333678,0.022293566
ZTF18aabfdge,1308486974615015007,59062.48697920004,2,16.88407,0.048080117,14.843181,0.0073385444
ZTF18aabfdge,1095077543515015009,58849.0775462999,2,16.884935,0.08951385,14.861928,0.013889525
ZTF18aabfdge,1042124423515015009,58796.1244212999,2,17.259323,0.093349785,14.9122095,0.010746523
ZTF18aabfdge,970444424615015008,58724.4444213002,1,17.02484,0.094137475,14.975666,0.014259141
ZTF18aabfdge,1431220563515015005,59185.220567100216,2,17.126698,0.061206695,14.8960905,0.007844334
ZTF18aabfdge,1295461423515010006,59049.46142360009,1,16.98094,0.07104895,15.324691,0.015454611
ZTF18aabfdge,703197233515015018,58457.197233799845,2,16.642483,0.03143874,14.820574,0.0058708596
ZTF18aabfdge,985513534615015004,58739.51353010023,1,16.6447,0.064023,14.908819,0.012941489
ZTF18aabfdge,1323424574615010004,59077.424571800046,1,17.315397,0.0462124,15.313466,0.0073111583
ZTF18aabfdge,1130138924615015006,58884.13892359985,2,17.436922,0.055359043,14.911405,0.0054073143
ZTF18aabfdge,919468794615010008,58673.46879629977,1,17.010365,0.072154455,15.3706665,0.015936172
ZTF18aabfdge,1337332924615015004,59091.33292819979,1,16.895454,0.05939746,14.9550495,0.0099450275
ZTF18aabfdge,1128120154615015010,58882.12015049998,1,16.464355,0.05409615,14.86987,0.012455815
ZTF18aabfdge,630308374615015017,58384.308379599825,1,16.75843,0.046813954,14.930868,0.008696619
ZTF18aabfdge,595407143515010004,58349.4071411998,1,17.018206,0.10192645,15.3167515,0.02126695
ZTF18aabfdge,1429108573515015001,59183.108576400205,2,16.907574,0.069249935,14.86541,0.0105573265
ZTF18aabfdge,1352512343515015003,59106.512349499855,1,16.970098,0.07290352,14.93088,0.01114451
ZTF18aabfdge,749200824615010000,58503.20082180016,1,17.12473,0.07005121,15.346953,0.013624023
ZTF18aabfdge,1340491154615010005,59094.491157399956,1,17.134262,0.05039588,15.345109,0.009699155
ZTF18aabfdge,741214004615010020,58495.214004599955,1,17.213392,0.025957527,15.33052,0.004582626
ZTF18aabfdge,1332508483515010002,59086.508483800106,1,16.887426,0.100244515,15.346145,0.024240844
ZTF18aabfdge,1318473174615015006,59072.47317129979,2,16.981617,0.033347826,14.857514,0.0047144
ZTF18aabfdge,1285363173515010000,59039.36317129992,1,17.082575,0.07224699,15.303789,0.014038004
ZTF18aabfdge,1083081513515015018,58837.08151620021,2,16.7178,0.050284,14.834248,0.008871742
ZTF18aabfdge,732113173515010006,58486.11317129992,2,18.084461,0.13256502,15.113155,0.008588288
ZTF18aabfdge,1355416454615015004,59109.41645829985,2,16.966393,0.12461068,14.855349,0.017829444
ZTF18aabfdge,1015133513515010002,58769.13351849979,2,17.56447,0.12040112,15.157252,0.013114241
ZTF18aabfdge,1478199024615010005,59232.1990278,1,17.302713,0.060522847,15.315487,0.009705741
ZTF18aabfdge,1288367113515010001,59042.36711810017,1,16.753521,0.10448263,15.3811655,0.029519007
ZTF18aabfdge,1133193444615010025,58887.193449100014,1,17.68153,0.08490105,15.265378,0.009171749
ZTF18aabfdge,1100152304615015062,58854.152303200215,2,16.853731,0.055942636,14.838494,0.008742755
ZTF18aabfdge,1400298584615010001,59154.29858799977,1,17.484207,0.08728996,15.28901,0.011558068
ZTF18aabfdge,1018134753515010002,58772.134756899904,2,17.81454,0.15579246,15.133192,0.013182771
ZTF18aabfdge,924488003515015013,58678.48800930008,2,17.884138,0.14892742,14.968327,0.010154303
ZTF18aabfdge,1151134063515010005,58905.134062500205,1,17.518034,0.09022746,15.236233,0.011031082
ZTF18aabfdge,1340477234615010002,59094.477233800106,1,17.580086,0.107419096,15.276926,0.012877088
ZTF18aabfdge,954432123515010008,58708.432129600085,1,17.1391,0.1058609,15.293139,0.019335331
ZTF18aabfdge,1335449253515015011,59089.449259299785,2,16.814573,0.059234075,14.850707,0.009705662
ZTF18aabfdge,1326411644615010004,59080.411643499974,1,17.20382,0.049379047,15.332219,0.008808512
ZTF18aabfdge,729129824615010004,58483.12982639996,1,17.06038,0.06596927,15.359923,0.013777133
ZTF18aabfdge,1317461674615015000,59071.461678199936,1,16.952936,0.09080633,14.964464,0.014545458
ZTF18aabfdge,1096161493515015016,58850.161493100226,1,16.831274,0.053319506,14.908474,0.009073321
ZTF18aabfdge,1076281584615015006,58830.28158560023,2,17.123404,0.05205166,14.87647,0.0065714465
ZTF18aabfdge,1050225754615015005,58804.22575230012,2,16.530659,0.032518584,14.781226,0.006491702
ZTF18aabfdge,1043226354615015001,58797.22635419993,1,16.880695,0.041874085,14.952564,0.0070907637
ZTF18aabfdge,1295395433515015003,59049.395439799875,2,16.799026,0.039819613,14.848145,0.006603044
ZTF18aabfdge,1079290783515015015,58833.29078700021,2,16.70393,0.04166605,14.831788,0.007428916
ZTF18aabfdge,940448853515010004,58694.448854200076,1,17.007547,0.14879772,15.318989,0.031417582
ZTF18aabfdge,1689351733515015007,59443.351736099925,1,17.1859,0.118364,14.961217,0.01525269
ZTF18aabfdge,1689474003515015004,59443.4740046002,2,17.293638,0.084692225,14.916105,0.009480481
ZTF18aabfdge,1689451234615015005,59443.45123839984,1,17.006224,0.0839422,14.972826,0.012900938
ZTF18aabfdge,1686468804615015002,59440.46880789986,2,16.927174,0.07512024,14.849649,0.011085301
ZTF18aabfdge,1686453474615015006,59440.45347219985,1,17.377876,0.13681844,15.0223055,0.015628465
ZTF18aabfdge,1684471504615015007,59438.47150459979,2,16.942062,0.08484293,14.851834,0.012374406
ZTF18aabfdge,1684470043515015005,59438.470046299975,2,16.696524,0.025319787,14.830463,0.0045397924
ZTF18aabfdge,1684470043515015004,59438.470046299975,2,16.742476,0.049408283,14.838561,0.0085552735
ZTF18aabfdge,1680472123515015003,59434.47212960012,2,16.731005,0.058635782,14.836566,0.010242057
ZTF18aabfdge,1680472604615015007,59434.47260419978,2,16.776024,0.06770013,14.825978,0.011234949
ZTF18aabfdge,1680472604615015008,59434.47260419978,2,16.66222,0.023458479,14.806247,0.004245322
ZTF18aabfdge,1661461663515070002,59415.461666699965,1,16.7811,0.079627,15.373499,0.021778107
ZTF18aabfdge,1680433043515010008,59434.43304400006,1,16.741346,0.02086105,15.384629,0.005979288
ZTF18aabfdge,1680433043515010009,59434.43304400006,1,16.76685,0.059444953,15.377429,0.016532812
ZTF18aabfdge,1675451014615010003,59429.45101850014,1,17.668997,0.08055295,15.266741,0.008814119
ZTF18aabfdge,1670445213515010001,59424.44521989999,1,16.872517,0.07928616,15.349781,0.019503068
ZTF18aabfdge,1668451183515010002,59422.451180600096,1,16.919785,0.12704492,15.338462,0.029609313
ZTF18aabfdge,1664464893515010001,59418.46489580022,1,16.875256,0.1404249,15.349108,0.03443381
ZTF18aabfdge,1661461663515010002,59415.461666699965,1,16.781147,0.07962746,15.373486,0.021777015
ZTF18aabfdge,1658462174615010002,59412.46217590012,1,17.092169,0.031127946,15.353401,0.0062754285
