oid,candoid,mjd,fid,magpsf,sigmapsf,magpsf_corr,sigmapsf_corr_ext
ZTF18aasnisf,631128261915015029,58385.12826390006,1,16.970913,0.06407129,14.909786,0.009598704
ZTF18aasnisf,886371501915010044,58640.37150460016,1,17.38142,0.06746915,15.225699,0.009264394
ZTF18aasnisf,623281421915010037,58377.281423599925,2,15.5511,0.116807,13.157607,0.012884628
ZTF18aasnisf,1410120851915015028,59164.12085650023,2,15.796913,0.047901195,12.961225,0.003516179
ZTF18aasnisf,616246791915015051,58370.2467939998,1,16.983366,0.042277757,14.911642,0.0062722373
ZTF18aasnisf,521395521915010016,58275.39552079979,2,15.785479,0.013108319,13.1346,0.0011407627
ZTF18aasnisf,613251881915010020,58367.25188660016,1,17.620003,0.084537394,15.19668,0.009072349
ZTF18aasnisf,1381225251915015009,59135.225254599936,1,16.992044,0.066437416,14.912926,0.009789605
ZTF18aasnisf,590303721915010024,58344.3037268999,2,15.520928,0.1097252,13.160988,0.0124833165
ZTF18aasnisf,772536201915015023,58526.53620370012,2,15.384799,0.06867479,12.925041,0.0071267933
ZTF18aasnisf,928224571915015007,58682.22457179986,1,16.974972,0.07423164,14.910393,0.011085557
ZTF18aasnisf,979303691915010034,58733.303692100104,1,17.178658,0.07093881,15.256751,0.012081509
ZTF18aasnisf,831443181915015016,58585.44318290008,2,15.655921,0.07699854,12.950229,0.0063709724
ZTF18aasnisf,535394121915010007,58289.39412039984,1,17.616558,0.06251488,15.19705,0.0067325607
ZTF18aasnisf,896457651915010013,58650.457650499884,1,17.088392,0.07537193,15.272901,0.014158357
ZTF18aasnisf,543411241915015020,58297.41124999989,2,15.276797,0.016389443,12.913321,0.0018585462
ZTF18aasnisf,918337461915015023,58672.337465300225,1,16.9497,0.04569,14.906582,0.006959439
ZTF18aasnisf,820517361915015035,58574.51736109983,1,17.44578,0.089696415,14.968995,0.009163498
ZTF18aasnisf,1276394281915010038,59030.39428240014,1,17.243893,0.050640654,15.246021,0.008041752
ZTF18aasnisf,913303121915015016,58667.30312500009,2,15.484898,0.091768205,12.93501,0.008764704
ZTF18aasnisf,892405941915010031,58646.40594909992,1,17.192156,0.07325369,15.254469,0.012295737
ZTF18aasnisf,1258473251915010026,59012.47325230017,1,17.94177,0.12869087,15.167199,0.009993536
ZTF18aasnisf,1208484021915010058,58962.48402780015,1,17.154543,0.046232924,15.260912,0.008081627
ZTF18aasnisf,1371186201915015006,59125.186203700025,1,17.710535,0.12259726,14.993267,0.010036299
ZTF18aasnisf,543411241915015018,58297.41124999989,2,15.315013,0.081577875,12.917587,0.008966066
ZTF18aasnisf,1430095811915015013,59184.09581020009,2,15.3591,0.074917,12.922346,0.007941062
ZTF18aasnisf,889424731915015014,58643.42473379988,1,17.12141,0.03565739,14.9310465,0.004742462
ZTF18aasnisf,567379801915015048,58321.37980319979,1,16.860687,0.049979035,14.892543,0.008156993
ZTF18aasnisf,940317311915010053,58694.317314799875,1,17.150434,0.054274563,15.261631,0.009529609
ZTF18aasnisf,618231701915010019,58372.23170140013,1,17.510496,0.06044256,15.209116,0.0072575626
ZTF18aasnisf,1303387381915015009,59057.38738430012,1,17.018902,0.046628967,14.9168415,0.006727158
ZTF18aasnisf,1223445981915010037,58977.445983800106,2,15.56547,0.039286178,13.1560335,0.004270369
ZTF18aasnisf,858412921915010054,58612.41292819986,1,17.42567,0.09728676,15.219762,0.012755286
ZTF18aasnisf,830510251915015010,58584.510254600085,2,15.199244,0.04253769,12.9042425,0.005137754
ZTF18aasnisf,1375174501915010027,59129.1745023001,1,17.43782,0.12515984,15.218179,0.016203484
ZTF18aasnisf,1208463211915010037,58962.46321759978,2,15.805085,0.10398809,13.13291,0.008873877
ZTF18aasnisf,881478931915010026,58635.47893519979,1,17.329994,0.06376998,15.232955,0.009242738
ZTF18aasnisf,572351851915015027,58326.35185190011,2,15.209602,0.061677456,12.905488,0.0073872143
ZTF18aasnisf,592319061915015053,58346.319062499795,1,17.181734,0.08570152,14.938879,0.010860413
ZTF18aasnisf,1007129901915015021,58761.12990739988,2,16.392002,0.19581532,12.995385,0.008574326
ZTF18aasnisf,908325181915015010,58662.3251852002,2,15.564487,0.05179815,12.942365,0.0046287645
ZTF18aasnisf,1291275891915010034,59045.275891200174,1,17.257132,0.07272602,15.243934,0.011387032
ZTF18aasnisf,947321011915015038,58701.32101849979,1,17.460674,0.07761994,14.970508,0.007832613
ZTF18aasnisf,584183401915010021,58338.1834028,1,17.62794,0.10611862,15.195831,0.0112966215
ZTF18aasnisf,523372231915015024,58277.372233800124,1,17.1044,0.021102,14.928769,0.0028449267
ZTF18aasnisf,1425145771915015007,59179.14577550022,1,16.910925,0.07468848,14.900585,0.01172513
ZTF18aasnisf,536377161915010161,58290.37716440018,2,15.427524,0.057273235,13.172141,0.00717462
ZTF18aasnisf,611268101915015063,58365.268101899885,1,17.10886,0.05691601,14.929369,0.0076460633
ZTF18aasnisf,1047087831915010015,58801.087835600134,1,17.295736,0.1480141,15.238011,0.02224401
ZTF18aasnisf,619171141915010026,58373.171145800035,2,15.603051,0.030702394,13.152026,0.0032119013
ZTF18aasnisf,1025123441915015015,58779.12344910018,1,17.970928,0.1173918,15.012387,0.0076952297
ZTF18aasnisf,882405521915010055,58636.405520800035,2,15.575836,0.10213219,13.154913,0.01098483
ZTF18aasnisf,538328071915015011,58292.32807870023,2,15.28867,0.028792271,12.91466,0.0032334942
ZTF18aasnisf,1288311121915015018,59042.311122700106,1,17.620872,0.07617983,14.985642,0.0067258608
ZTF18aasnisf,945293051915010021,58699.29305560002,2,15.543026,0.17633118,13.158502,0.019611886
ZTF18aasnisf,832461301915010052,58586.46130790003,1,17.717741,0.073283575,15.186695,0.0071217767
ZTF18aasnisf,1560486191915010033,59314.486192100216,1,17.606556,0.07506093,15.198133,0.008166665
ZTF18aasnisf,1555446941915010024,59309.4469444002,1,17.338552,0.08009572,15.23172,0.01150473
ZTF18aasnisf,1551494441915015007,59305.49444440007,1,17.584381,0.1067649,14.98237,0.00971906
ZTF18aasnisf,1537505561915015018,59291.5055670999,1,16.8834,0.047033,14.896218,0.0075427555
ZTF18aasnisf,1541512041915015020,59295.512048599776,2,16.279482,0.09369231,12.990207,0.0045289104
ZTF18aasnisf,1537473121915015037,59291.47312500002,2,15.216516,0.041506045,12.906314,0.004943455
ZTF18aasnisf,1522508751915015005,59276.50875000004,1,17.079447,0.062457085,14.92537,0.008589171
ZTF18aasnisf,1522488501915015013,59276.48850690015,2,15.622039,0.0462628,12.947385,0.003938859
ZTF18aasnisf,1520492181915010003,59274.4921875,1,17.578186,0.14256477,15.201264,0.01596775
ZTF18aasnisf,1496561291915010059,59250.56129630003,2,15.317431,0.110357344,13.186754,0.01550709
ZTF18aasnisf,1496555281915010048,59250.55528939981,2,15.8199,0.053144,13.131655,0.0044684443
ZTF18aasnisf,1496558281915010035,59250.55828699982,2,15.619338,0.077971034,13.150336,0.008022922
ZTF18aasnisf,1496549291915010029,59250.549294000026,2,15.507846,0.017274808,13.162486,0.0019919076
ZTF18aasnisf,1495559911915010046,59249.55991900014,2,15.811926,0.08590717,13.132328,0.0072809868
ZTF18aasnisf,1495556951915010039,59249.55695600016,2,16.279905,0.07756051,13.100575,0.0041486667
ZTF18aasnisf,833498681915010028,58587.498680599965,1,17.078623,0.071587645,15.274745,0.013592117
ZTF18aasnisf,675088991915015074,58429.088993099984,2,15.472244,0.016563581,12.933795,0.0015987281
ZTF18aasnisf,925313461915010021,58679.3134606001,1,17.30912,0.09042112,15.236014,0.013397614
ZTF18aasnisf,1237429061915010031,58991.42906250013,1,17.374315,0.09031354,15.226679,0.012493907
ZTF18aasnisf,626171201915015030,58380.171203699894,1,17.304588,0.09266847,14.953699,0.0106310565
ZTF18aasnisf,1401087651915015007,59155.08765049977,2,15.360194,0.09559411,12.9224615,0.010123673
ZTF18aasnisf,540446511915010004,58294.44651619997,1,17.349476,0.037261043,15.23016,0.00529089
ZTF18aasnisf,602287071915015066,58356.28707179986,2,15.574364,0.104275286,12.943243,0.009241305
ZTF18aasnisf,1413160711915010019,59167.160717600025,1,17.201809,0.05447242,15.252856,0.009048899
ZTF18aasnisf,523394121915015062,58277.39412039984,2,15.543241,0.011453263,12.940449,0.0010418678
ZTF18aasnisf,1415160051915015013,59169.16005790001,2,15.507438,0.09824707,12.937142,0.0092087705
ZTF18aasnisf,891420021915010184,58645.420023099985,1,17.209639,0.03942703,15.251561,0.006494761
ZTF18aasnisf,619249541915010027,58373.249548600055,1,17.102083,0.056104243,15.270348,0.010382489
ZTF18aasnisf,1159488641915010014,58913.488645799924,2,15.678077,0.11221383,13.144468,0.0108793555
ZTF18aasnisf,904455891915015009,58658.455891199876,1,17.68664,0.08074467,14.991291,0.006744882
ZTF18aasnisf,894477261915015013,58648.47726849979,2,15.485745,0.07436915,12.935091,0.007097919
ZTF18aasnisf,1159526201915010035,58913.526203699876,1,17.157845,0.039472736,15.260336,0.006875331
ZTF18aasnisf,897447561915010021,58651.44756940007,1,17.414951,0.09337053,15.221175,0.012379392
ZTF18aasnisf,1330328141915010026,59084.32814810006,1,17.175957,0.10768681,15.257212,0.0183935
ZTF18aasnisf,1019110341915010012,58773.110347200185,1,17.51776,0.085223965,15.208247,0.010156799
ZTF18aasnisf,853424221915010044,58607.42422450008,1,17.384487,0.079945676,15.225279,0.010942379
ZTF18aasnisf,675088991915015073,58429.088993099984,2,15.4479,0.063275,12.931421,0.0062321923
ZTF18aasnisf,1287384831915010026,59041.38483799994,1,17.398516,0.1299766,15.223373,0.017531056
ZTF18aasnisf,540446511915010003,58294.44651619997,1,17.305393,0.13951655,15.2365675,0.020753693
ZTF18aasnisf,1381158241915015034,59135.15824070014,2,15.443017,0.07249905,12.93094,0.0071697063
ZTF18aasnisf,904382071915015021,58658.382071800064,2,15.702452,0.094375096,12.954004,0.007507208
ZTF18aasnisf,528393991915015040,58282.39399310015,1,16.909,0.018305,14.900284,0.002877948
ZTF18aasnisf,568427751915015088,58322.42775460007,1,17.948315,0.10203371,15.010891,0.0068198396
ZTF18aasnisf,562339021915015024,58316.33902780013,2,15.473529,0.04438432,12.933919,0.0042794277
ZTF18aasnisf,1211435301915015019,58965.435300900135,1,17.555584,0.047361817,14.979717,0.004416535
ZTF18aasnisf,590349011915010023,58344.34901619982,1,17.442541,0.09787851,15.217569,0.012609521
ZTF18aasnisf,512395301915010019,58266.3953009001,2,15.8111,0.01474,13.132398,0.001250307
ZTF18aasnisf,843457221915010030,58597.4572222,2,15.529479,0.18226898,13.160019,0.02055553
ZTF18aasnisf,1430133371915015002,59184.13337960001,1,16.805454,0.0785845,14.883334,0.013381011
ZTF18aasnisf,920336971915010039,58674.33697920013,1,17.49406,0.094403476,15.211106,0.01152939
ZTF18aasnisf,675170671915015016,58429.17067130003,1,17.278694,0.082611516,14.950697,0.009679252
ZTF18aasnisf,525372321915010009,58279.37232640013,1,17.903042,0.040947396,15.170265,0.0033045756
ZTF18aasnisf,946317521915010026,58700.31752309995,1,17.395027,0.11396651,15.223845,0.015427805
ZTF18aasnisf,550427991915010011,58304.42799769994,1,17.095366,0.080635294,15.271595,0.015032013
ZTF18aasnisf,519381951915015029,58273.38195599988,2,15.777506,0.01417554,12.959788,0.0010579193
ZTF18aasnisf,804487671915010023,58558.487673600204,1,17.014835,0.08887762,15.287292,0.018104013
ZTF18aasnisf,1220485081915015015,58974.48508099979,1,17.253284,0.09681825,14.947689,0.011580282
ZTF18aasnisf,682129641915010017,58436.12964119995,1,17.165756,0.054905068,15.258964,0.009481898
ZTF18aasnisf,1320317681915010058,59074.3176851999,1,17.1742,0.152763,15.257513,0.026142268
ZTF18aasnisf,629227911915010000,58383.227916699834,1,17.163645,0.09009728,15.259328,0.01559499
ZTF18aasnisf,600255371915010013,58354.255370399915,2,15.7163,0.222189,13.140834,0.020726975
ZTF18aasnisf,1230487021915015010,58984.48702549981,1,17.053352,0.04243404,14.921744,0.0059575997
ZTF18aasnisf,562373611915015026,58316.37361110002,1,16.843533,0.09872507,14.889725,0.01632692
ZTF18aasnisf,821462771915015029,58575.46277779993,2,15.612616,0.12067606,12.94658,0.010356351
ZTF18aasnisf,1311347761915010022,59065.34776620008,2,15.300028,0.049767245,13.189222,0.0071223173
ZTF18aasnisf,911246341915010025,58665.24634259986,1,17.19238,0.05625256,15.254431,0.009439788
ZTF18aasnisf,590349011915010024,58344.34901619982,1,17.382141,0.039869815,15.2256,0.0054705124
ZTF18aasnisf,1315364241915010026,59069.3642477002,1,17.301144,0.08953797,15.237201,0.013379201
ZTF18aasnisf,852475051915010054,58606.47505789995,1,17.288626,0.06946609,15.239084,0.010518556
ZTF18aasnisf,1315364241915010025,59069.3642477002,1,17.257479,0.037120845,15.243879,0.005810025
ZTF18aasnisf,509443771915015009,58263.44377310015,1,17.0658,0.021278,14.923485,0.0029580444
ZTF18aasnisf,1311380851915010021,59065.38085650001,2,15.531259,0.08274141,13.159819,0.009314227
ZTF18aasnisf,814455691915010011,58568.455694399774,1,17.414547,0.12257455,15.221229,0.016258221
ZTF18aasnisf,1383162751915010024,59137.162754599936,1,17.897545,0.12534593,15.170711,0.010171298
ZTF18aasnisf,899360491915015008,58653.36049770005,1,17.14592,0.08822016,14.934275,0.011505608
ZTF18aasnisf,553352851915015057,58307.352858799975,1,17.1943,0.089643,14.940464,0.011245585
ZTF18aasnisf,1399132881915010019,59153.13288189983,1,17.198101,0.045972265,15.253473,0.0076673445
ZTF18aasnisf,1240428111915015015,58994.428113400005,1,17.112434,0.06555247,14.929848,0.008781214
ZTF18aasnisf,609191351915010021,58363.19135419978,1,17.270227,0.04845739,15.241898,0.007482176
ZTF18aasnisf,594340161915010015,58348.34016200015,1,17.186123,0.07645852,15.255485,0.012917263
ZTF18aasnisf,677097711915010033,58431.097719899844,1,17.308416,0.055618186,15.236118,0.008247031
ZTF18aasnisf,551331261915010028,58305.3312615999,1,17.236835,0.05900314,15.247146,0.009440593
ZTF18aasnisf,1300276141915010035,59054.27614580002,1,17.566078,0.078964055,15.202629,0.008954677
ZTF18aasnisf,957270711915015010,58711.270717599895,1,16.974983,0.041373305,14.910395,0.0061785243
ZTF18aasnisf,674099821915015027,58428.09982640017,2,16.371756,0.055743374,12.994491,0.0024847765
ZTF18aasnisf,1243402031915010031,58997.40203699982,1,17.35175,0.09601483,15.229837,0.013601088
ZTF18aasnisf,1211435301915015018,58965.435300900135,1,17.627111,0.061724417,14.986192,0.00542112
ZTF18aasnisf,1335340461915010022,59089.340462999884,1,17.018347,0.083438866,15.286577,0.016930148
ZTF18aasnisf,931374941915010015,58685.37494210014,1,17.201315,0.10376935,15.252938,0.0172472
ZTF18aasnisf,621226511915015019,58375.22651620023,1,17.060335,0.064339064,14.922722,0.00898317
ZTF18aasnisf,830485421915015009,58584.4854282001,1,16.990772,0.063494846,14.912738,0.009365366
ZTF18aasnisf,823484421915010025,58577.48442129977,1,17.205376,0.055649858,15.252265,0.009209157
ZTF18aasnisf,516442331915010007,58270.44233800005,1,17.200003,0.032577932,15.253157,0.0054223207
ZTF18aasnisf,931374941915010014,58685.37494210014,1,17.19526,0.035936456,15.253948,0.00601189
ZTF18aasnisf,636151351915015059,58390.15135420021,1,17.2046,0.045385104,14.94175,0.005646424
ZTF18aasnisf,587322591915015026,58341.32259259978,2,15.390157,0.12394754,12.925596,0.012806002
ZTF18aasnisf,1040130381915015007,58794.130381899886,1,17.206318,0.09175002,14.941963,0.011398938
ZTF18aasnisf,1401130041915015002,59155.130046300124,1,16.920511,0.08456087,14.902084,0.013176458
ZTF18aasnisf,553352851915015058,58307.352858799975,1,17.269712,0.03930524,14.949641,0.0046389736
ZTF18aasnisf,1189432011915010014,58943.43201390002,1,17.21031,0.06746011,15.251451,0.011104612
ZTF18aasnisf,1031123711915015012,58785.12371530011,1,17.680618,0.13595507,14.990787,0.011414655
ZTF18aasnisf,964263961915010033,58718.26396990009,1,17.264784,0.085805796,15.24274,0.013325979
ZTF18aasnisf,889304101915015012,58643.3041087999,2,15.119565,0.0692495,12.894302,0.008918905
ZTF18aasnisf,672163711915010008,58426.16371530015,1,16.934446,0.1003826,15.304422,0.022369118
ZTF18aasnisf,1200485721915015013,58954.485729199834,2,16.274975,0.10800805,12.989988,0.0052415705
ZTF18aasnisf,906352101915010028,58660.35210649995,1,17.0982,0.08174523,15.271068,0.015191814
ZTF18aasnisf,611191071915015024,58365.191076400224,2,15.38365,0.04434342,12.924922,0.0046061487
ZTF18aasnisf,1340212991915010014,59094.21299770009,1,16.94132,0.09235442,15.3028965,0.02042152
ZTF18aasnisf,1311249671915010014,59065.24967590021,1,17.017595,0.061061714,15.28673,0.012400036
ZTF18aasnisf,679091681915015040,58433.09168979991,2,15.781546,0.047377646,12.96009,0.0035236352
ZTF18aasnisf,623257111915010015,58377.257118099835,1,17.10415,0.06966075,15.269965,0.0128621645
ZTF18aasnisf,1336254821915010015,59090.25482639996,1,17.620445,0.072669655,15.196632,0.0077952133
ZTF18aasnisf,879423951915015023,58633.42395830015,2,15.285108,0.0811316,12.914259,0.009137992
ZTF18aasnisf,557379221915015069,58311.37922450015,2,15.560368,0.13977127,12.941996,0.012533409
ZTF18aasnisf,943337841915015042,58697.33784720022,1,17.49386,0.10106814,14.973811,0.009921892
ZTF18aasnisf,597303921915015041,58351.30392359989,1,17.263065,0.08966931,14.948854,0.010640437
ZTF18aasnisf,1360214021915010033,59114.21402780013,1,17.207474,0.032068092,15.251919,0.0052948175
ZTF18aasnisf,616254741915015045,58370.254745400045,2,15.26628,0.06312769,12.912123,0.007220326
ZTF18aasnisf,493392771915010007,58247.392777800094,1,18.1413,0.051068,15.153137,0.0032574954
ZTF18aasnisf,1186486251915015024,58940.486250000075,1,17.083181,0.06656449,14.925883,0.0091269035
ZTF18aasnisf,901336091915010038,58655.33609949984,2,15.833521,0.059806112,13.130517,0.0049607134
ZTF18aasnisf,575415991915010005,58329.41599539993,1,17.182459,0.1091366,15.256104,0.01851095
ZTF18aasnisf,1338273201915015003,59092.273206000216,1,17.83172,0.12728073,15.002695,0.0094005335
ZTF18aasnisf,915284791915010041,58669.284791700076,1,17.621258,0.0770968,15.196546,0.008263259
ZTF18aasnisf,1688302411915015006,59442.30241899984,1,16.959478,0.074161805,14.908065,0.011210241
ZTF18aasnisf,1686287341915010030,59440.28734950023,1,17.069025,0.05852566,15.276577,0.011229675
ZTF18aasnisf,1681220331915010030,59435.220335599966,1,17.21463,0.080636196,15.250741,0.013212181
ZTF18aasnisf,1661424751915070027,59415.42475689994,1,17.2596,0.10473,15.243548,0.016355004
ZTF18aasnisf,1676299601915010021,59430.29960650019,1,17.145054,0.05712697,15.262579,0.010089071
ZTF18aasnisf,1674252911915015014,59428.25291670021,1,17.20026,0.11608494,14.941209,0.014492904
ZTF18aasnisf,1661424751915060027,59415.42475689994,1,17.2596,0.10473,15.243548,0.016355004
ZTF18aasnisf,1671361191915010027,59425.361192100216,1,17.170694,0.033459745,15.258113,0.0057476456
ZTF18aasnisf,1671361191915010026,59425.361192100216,1,17.214197,0.06840718,15.250813,0.011213669
ZTF18aasnisf,1669337001915015004,59423.33700230019,1,17.131653,0.09965274,14.932403,0.013145868
ZTF18aasnisf,1664256411915015003,59418.25641199993,2,15.6061,0.067245,12.946019,0.0058026654
ZTF18aasnisf,1664344091915015003,59418.34409719985,1,17.141663,0.08075501,14.933718,0.010567972
ZTF18aasnisf,1661424751915010027,59415.42475689994,1,17.259588,0.10472965,15.243549,0.016355133
ZTF18aasnisf,1654361721915015020,59408.36172450008,1,17.0836,0.086762,14.925941,0.011892319
ZTF18aasnisf,1656371701915010031,59410.371701399796,1,17.315388,0.12219464,15.235088,0.017985912
ZTF18aasnisf,1654361721915015021,59408.36172450008,1,17.08773,0.034156363,14.926506,0.004666399
