oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18acueidj,EB/EW,0.40218,CRTSnorth,50,50,0.7320418357849121,0.33667028131727855
ZTF18aajaeui,EB/EW,0.2771871,ASASSN,50,50,0.7740442752838135,0.13859897781985606
ZTF18abcruof,EB/EW,0.306961,ASASSN,50,50,0.6190352439880371,0.4364866435922784
ZTF18aaaeheg,EB/EW,0.335633,ASASSN,50,50,0.6130349636077881,0.1678165440608146
ZTF18aajbhlq,EB/EW,0.476077,CRTSnorth,50,50,0.830047607421875,0.23804828098540187
ZTF18acrcuvj,EB/EW,0.37643,CRTSnorth,50,50,0.7370421886444092,0.43338051108673875
ZTF17aaanqdk,EB/EW,0.3183939,ASASSN,50,50,0.8080461025238037,0.15919295703960332
ZTF18abmjpbp,EB/EW,0.314732,CRTSnorth,50,50,0.7590432167053223,0.15736949976749975
ZTF17aaabmpl,EB/EW,0.38524,CRTSnorth,50,50,0.6540374755859375,0.23872551558555705
ZTF18aaaarlb,EB/EW,0.340916,CRTSnorth,50,50,0.5840334892272949,0.14557860505538264
ZTF18acuwuzy,EB/EW,0.33386,ASASSN,50,50,0.5930337905883789,0.14299502056879754
ZTF18abtdxvi,EB/EW,0.296442,CRTSnorth,50,50,0.6650381088256836,0.267295799103488
ZTF18aaakpmo,EB/EW,0.263112,CRTSnorth,50,50,0.7820446491241455,0.11622099624082619
ZTF18abtfecu,EB/EW,0.24355,CRTSnorth,50,50,0.716040849685669,0.16105434542769018
ZTF18abppqvr,EB/EW,0.274892,CRTSnorth,50,50,0.6530373096466064,0.13744777442127834
ZTF18acrwlzp,EB/EW,0.422706,CRTSnorth,50,50,0.6160354614257812,0.21135548218509584
ZTF18aaaemjr,EB/EW,0.530351,CRTSnorth,50,50,0.6660382747650146,0.26517928327269275
ZTF18acevxjm,EB/EW,0.288476,CRTSnorth,50,50,0.7590434551239014,0.1442377888120583
ZTF18aaacxfc,EB/EW,0.251771,LINEAR,50,50,0.8020460605621338,0.14407247617984095
ZTF19acaxkgh,EB/EW,0.331454,CRTSnorth,50,50,0.8150465488433838,0.16573440392324065
ZTF17aabwiij,EB/EW,0.275372,CRTSnorth,50,50,0.818047046661377,0.13768442825634997
ZTF17aabwniz,EB/EW,0.247072,CRTSnorth,50,50,0.8170466423034668,0.09903347552360194
ZTF17aaczhem,EB/EW,0.9086543,ASASSN,50,50,0.7670438289642334,0.45428034942425044
ZTF17aabvaju,EB/EW,0.350138,CRTSnorth,50,50,0.6700382232666016,0.14891745768766862
ZTF18aaxyunj,EB/EW,0.5667796,ASASSN,50,50,0.6540372371673584,0.2834031382771247
ZTF18absgqvs,EB/EW,0.23413,CRTSnorth,50,50,0.6310360431671143,0.11706617261790207
ZTF18acvgznt,EB/EW,0.280098,CRTSnorth,50,50,0.5900335311889648,0.14004788692553752
ZTF18adbjcze,EB/EW,0.37192,CRTSnorth,50,50,0.5420310497283936,0.18596140146842172
ZTF18abnzsoi,EB/EW,0.345872,CRTSnorth,50,50,0.5020287036895752,0.2090870755671427
ZTF18accvedz,EB/EW,0.355476,ASASSN,50,50,0.6200356483459473,0.17773920855946446
ZTF18aaaegrh,EB/EW,0.868741,CRTSnorth,50,50,0.7530431747436523,0.43437569382781516
ZTF19aackslb,EB/EW,0.3537,CRTSnorth,50,50,0.7850449085235596,0.1768519580979651
ZTF18abuckoc,EB/EW,0.2850954,ASASSN,50,50,0.7970454692840576,0.16630993036260708
ZTF18aabjrrv,EB/EW,0.253374,LINEAR,50,50,0.7250418663024902,0.12668638044711103
ZTF17aaatrrb,EB/EW,0.434402,CRTSnorth,50,50,0.6800389289855957,0.2172026755123335
ZTF18aakygjd,EB/EW,0.300534,LINEAR,50,50,0.6230356693267822,0.1502704173541437
ZTF17aaasqio,EB/EW,0.31744,ASASSN,50,50,0.5700325965881348,0.13692930070160422
ZTF18aaadlnt,EB/EW,0.339236,CRTSnorth,50,50,0.6090347766876221,0.20427136475549715
ZTF18abaxitk,EB/EW,0.58709,ASASSN,50,50,0.7380421161651611,0.2935604063897626
ZTF18aainbud,EB/EW,0.4221295,CRTSnorth,50,50,0.7770445346832275,0.2110637137524256
