oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18aabisxg,EB/EW,0.43629,CRTSnorth,20,20,0.26601529121398926,0.2792238203981925
ZTF18abumyvd,EB/EW,0.264226,CRTSnorth,20,20,0.26201510429382324,0.1321122971976466
ZTF18aagwxlb,EB/EW,0.297014,CRTSnorth,20,20,0.24801421165466309,0.2113775181863189
ZTF18abbxkof,EB/EW,0.5455989,ASASSN,20,20,0.241013765335083,0.2727997911965872
ZTF18aaimtnm,EB/EW,0.28334,CRTSnorth,20,20,0.24001383781433105,0.14167062333551958
ZTF18aaavsbv,EB/EW,0.341473,CRTSnorth,20,20,0.23101329803466797,0.17073283471847914
ZTF18aabfwhb,EB/EW,0.37964,ASASSN,20,20,0.23001313209533691,0.18982030837492891
ZTF17aaaekpc,EB/EW,0.259252,CRTSnorth,20,20,0.25701475143432617,0.1489912234356184
ZTF17aabxkcv,EB/EW,0.268038,CRTSnorth,20,20,0.21801257133483887,0.1340198071613402
ZTF19abqkmem,EB/EW,0.3860825,ASASSN,20,20,0.2040114402770996,0.19303342655106318
ZTF17aaadxlq,EB/EW,0.762123,CRTSnorth,20,20,0.22301292419433594,0.38104216286810383
ZTF18aawalmh,EB/EW,0.6720269,ASASSN,20,20,0.20501184463500977,0.33601283169175844
ZTF18abdeisb,EB/EW,0.400962,CRTSnorth,20,20,0.22001242637634277,0.07715473532966734
ZTF17aabggji,EB/EW,0.34633,ASASSN,20,20,0.1910111904144287,0.14754204250459263
ZTF18abceilm,EB/EW,0.316516,CRTSnorth,20,20,0.19801092147827148,0.13657643249659837
ZTF18aaadskw,EB/EW,0.305082,CRTSnorth,20,20,0.2130122184753418,0.6520176251751363
ZTF17aacwwlr,EB/EW,0.426053,CRTSnorth,20,20,0.19701147079467773,0.21302572319188787
ZTF18aaavyjj,EB/EW,0.25172,CRTSnorth,20,20,0.3820216655731201,0.7406295046421831
ZTF17aaafibe,EB/EW,0.3669635,ASASSN,20,20,0.37002110481262207,0.16025873746351244
ZTF18acpvmit,EB/EW,1.2628808,ASASSN,20,20,0.36002063751220703,0.6313965810349962
ZTF18acrukkj,EB/EW,0.428888,ASASSN,20,20,0.3430194854736328,0.21444629737891371
ZTF18aaorzrx,EB/EW,0.373506,CRTSsouth,20,20,0.34201955795288086,0.18675313605607302
ZTF18aagrmww,EB/EW,0.2918,CRTSnorth,20,20,0.3820219039916992,0.21211154411892022
ZTF18aabtvpy,EB/EW,0.410646,CRTSnorth,20,20,0.33301877975463867,0.41064987690497246
ZTF18acnaivd,EB/EW,0.566458,CRTSnorth,20,20,0.36402082443237305,0.283233293467758
ZTF18abadnca,EB/EW,0.9554343,ASASSN,20,20,0.3670210838317871,1.0983831144032887
ZTF18abmohes,EB/EW,0.339066,ASASSN,20,20,0.34902000427246094,0.1695399667637034
ZTF18acueidj,EB/EW,0.40218,CRTSnorth,20,20,0.33601903915405273,0.9912361801861488
ZTF18aajaeui,EB/EW,0.2771871,ASASSN,20,20,0.30501747131347656,0.12168295627705905
ZTF18abcruof,EB/EW,0.306961,ASASSN,20,20,0.29201674461364746,0.18131404396008527
ZTF18aaaeheg,EB/EW,0.335633,ASASSN,20,20,0.2760159969329834,0.1678165440608146
ZTF18aajbhlq,EB/EW,0.476077,CRTSnorth,20,20,0.2740159034729004,0.23804828098540187
ZTF18acrcuvj,EB/EW,0.37643,CRTSnorth,20,20,0.2650151252746582,0.5702497462252641
ZTF17aaanqdk,EB/EW,0.3183939,ASASSN,20,20,0.2610146999359131,0.23370787015021402
ZTF18abmjpbp,EB/EW,0.314732,CRTSnorth,20,20,0.2690153121948242,0.1868553838746925
ZTF17aaabmpl,EB/EW,0.38524,CRTSnorth,20,20,0.2800159454345703,0.1614367900059924
ZTF18aaaarlb,EB/EW,0.340916,CRTSnorth,20,20,0.2800161838531494,0.14557860505538264
ZTF18acuwuzy,EB/EW,0.33386,ASASSN,20,20,0.26801514625549316,0.14299502056879754
ZTF18abtdxvi,EB/EW,0.296442,CRTSnorth,20,20,0.2670152187347412,0.267295799103488
ZTF18aaakpmo,EB/EW,0.263112,CRTSnorth,20,20,0.26601529121398926,0.15154875543662938
ZTF18abtfecu,EB/EW,0.24355,CRTSnorth,20,20,0.250014066696167,0.16105434542769018
ZTF18abppqvr,EB/EW,0.274892,CRTSnorth,20,20,0.25101423263549805,0.13744777442127834
ZTF18acrwlzp,EB/EW,0.422706,CRTSnorth,20,20,0.2280130386352539,0.21135548218509584
ZTF18aaaemjr,EB/EW,0.530351,CRTSnorth,20,20,0.2280130386352539,0.26517928327269275
ZTF18acevxjm,EB/EW,0.288476,CRTSnorth,20,20,0.22301292419433594,0.1898499960265335
ZTF18aaacxfc,EB/EW,0.251771,LINEAR,20,20,0.23501324653625488,0.14406870344691022
ZTF19acaxkgh,EB/EW,0.331454,CRTSnorth,20,20,0.22501254081726074,0.16573440392324065
ZTF17aabwiij,EB/EW,0.275372,CRTSnorth,20,20,0.228013277053833,0.07545435317038826
ZTF17aabwniz,EB/EW,0.247072,CRTSnorth,20,20,0.22001242637634277,0.09903090641763057
ZTF17aaczhem,EB/EW,0.9086543,ASASSN,20,20,0.22201275825500488,0.3440957962214189
ZTF17aabvaju,EB/EW,0.350138,CRTSnorth,20,20,0.22201275825500488,0.21221110755961373
ZTF18aaxyunj,EB/EW,0.5667796,ASASSN,20,20,0.23101305961608887,0.2834031382771247
ZTF18absgqvs,EB/EW,0.23413,CRTSnorth,20,20,0.23101329803466797,0.132636736708075
ZTF18acvgznt,EB/EW,0.280098,CRTSnorth,20,20,0.3740212917327881,0.14004788692553752
ZTF18adbjcze,EB/EW,0.37192,CRTSnorth,20,20,0.3780214786529541,0.18596140146842172
ZTF18abnzsoi,EB/EW,0.345872,CRTSnorth,20,20,0.37502145767211914,0.20909797588353068
ZTF18accvedz,EB/EW,0.355476,ASASSN,20,20,0.3610208034515381,0.17773920855946446
ZTF18aaaegrh,EB/EW,0.868741,CRTSnorth,20,20,0.3670210838317871,0.4343530462002
ZTF19aackslb,EB/EW,0.3537,CRTSnorth,20,20,0.36802124977111816,0.1768519580979651
ZTF18abuckoc,EB/EW,0.2850954,ASASSN,20,20,0.3580203056335449,0.1663185996782878
ZTF18aabjrrv,EB/EW,0.253374,LINEAR,20,20,0.3560202121734619,0.0578077938413035
ZTF17aaatrrb,EB/EW,0.434402,CRTSnorth,20,20,0.39002251625061035,0.2172026755123335
ZTF18aakygjd,EB/EW,0.300534,LINEAR,20,20,0.3590207099914551,0.1502704173541437
ZTF17aaasqio,EB/EW,0.31744,ASASSN,20,20,0.3950223922729492,0.13692930070160422
ZTF18aaadlnt,EB/EW,0.339236,CRTSnorth,20,20,0.32001805305480957,0.20437254986998868
ZTF18abaxitk,EB/EW,0.58709,ASASSN,20,20,0.3240184783935547,0.29351449870712204
ZTF18aainbud,EB/EW,0.4221295,CRTSnorth,20,20,0.3150179386138916,0.21105823838114862
