oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18abdeajl,EB/EW,0.270497,CRTSnorth,40,40,0.6080348491668701,14.988632810287568
ZTF17aacdvtd,EB/EW,0.29551,CRTSnorth,40,40,0.605034589767456,0.14775370202330135
ZTF18abcilbv,EB/EW,0.290765,CRTSnorth,40,40,0.6420366764068604,0.20509826262014744
ZTF17aabtlbu,EB/EW,0.35874,CRTSnorth,40,40,0.6420369148254395,0.2799160686357576
ZTF19aamnvdx,EB/EW,0.356434,CRTSnorth,40,40,0.5720329284667969,0.21701027849450708
ZTF17aaahiqe,EB/EW,0.246995,CRTSnorth,40,40,0.585033655166626,0.14095241121449134
ZTF17aaajrrz,EB/EW,0.472698,CRTSnorth,40,40,0.5730328559875488,0.44878433585749483
ZTF18aagrlge,EB/EW,0.350049,CRTSnorth,40,40,0.5690326690673828,0.17502686430751568
ZTF17aacxrxj,EB/EW,0.290429,CRTSnorth,40,40,0.5700325965881348,0.1452147782026774
ZTF19aaesgaz,EB/EW,0.284732,CRTSnorth,40,40,0.5150291919708252,0.14236652861192775
ZTF18aajuyqt,EB/EW,0.257875,CRTSnorth,40,40,0.5100293159484863,0.20489522406328875
ZTF17aadgqqw,EB/EW,0.353393,CRTSnorth,40,40,0.46402645111083984,0.1766953035390166
ZTF17aaaxfed,EB/EW,0.339672,CRTSnorth,40,40,0.5420310497283936,0.1698318599081585
ZTF17aaagwgf,EB/EW,0.359827,CRTSnorth,40,40,0.6400368213653564,0.15241629386139385
ZTF18abodrtv,EB/EW,0.344404,CRTSnorth,40,40,0.6460371017456055,0.17220319700040174
ZTF18acbvqwx,EB/EW,0.51168,CRTSnorth,40,40,0.6170351505279541,0.5246716015425754
ZTF18aaaeahe,EB/EW,0.293562,CRTSnorth,40,40,0.6460371017456055,0.17211793897423638
ZTF18adakwwa,EB/EW,0.680986,CRTSnorth,40,40,0.597034215927124,0.34049143050708663
ZTF18adbaghq,EB/EW,0.3552753,CRTSnorth,40,40,0.6110351085662842,0.17764194913893555
ZTF18aaadsey,EB/EW,0.232682,CRTSnorth,40,40,0.6400365829467773,0.11634222650896663
ZTF18acckyvq,EB/EW,0.397136,CRTSnorth,40,40,0.6290359497070312,0.1985703120269116
ZTF18aaacdou,EB/EW,0.23151,CRTSnorth,40,40,0.5700325965881348,0.1157584380965444
ZTF18abcstxs,EB/EW,0.266132,CRTSnorth,40,40,0.5740330219268799,0.15348868119402995
ZTF18abcupjf,EB/EW,0.416778,CRTSnorth,40,40,0.5730326175689697,0.35764739118185096
ZTF17aaaduyn,EB/EW,0.372858,CRTSnorth,40,40,0.6420364379882812,0.22914185686971217
ZTF18aaadsjh,EB/EW,0.63636,ASASSN,40,40,0.5680325031280518,0.31818995050853277
ZTF17aaapnrf,EB/EW,0.358335,CRTSnorth,40,40,0.5500314235687256,0.21828098288710407
ZTF18aajdkhu,EB/EW,0.309511,CRTSnorth,40,40,0.5130295753479004,0.30950310473243553
ZTF18aaavust,EB/EW,0.613267,CRTSnorth,40,40,0.4910280704498291,0.4428004730015564
ZTF17aaatmpt,EB/EW,0.2839813,ASASSN,40,40,0.46802663803100586,0.24767499149319377
ZTF18acrygcx,EB/EW,0.287204,CRTSnorth,40,40,0.47502708435058594,0.2015739592869372
ZTF17aaaxdid,EB/EW,0.245057,CRTSnorth,40,40,0.42702436447143555,0.2450614921954612
