oid,classALeRCE,period,source,LS_samples_g,LS_samples_r,LS_time_g,LS_time_r,LS_T_g,LS_T_r,LKSL_samples_g,LKSL_samples_r,LKSL_time_g,LKSL_time_r,LKSL_T_g,LKSL_T_r,PDM1_samples_g,PDM1_samples_r,PDM1_time_g,PDM1_time_r,PDM1_T_g,PDM1_T_r,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time_g,MHAOV_time_r,MHAOV_T_g,MHAOV_T_r,QME_samples_g,QME_samples_r,QME_time_g,QME_time_r,QME_T_g,QME_T_r,QMICS_samples_g,QMICS_samples_r,QMICS_time_g,QMICS_time_r,QMICS_T_g,QMICS_T_r,QMIEU_samples_g,QMIEU_samples_r,QMIEU_time_g,QMIEU_time_r,QMIEU_T_g,QMIEU_T_r
ZTF18abdeajl,EB/EW,0.270497,CRTSnorth,30,30,0.1480085849761963,0.1390080451965332,0.05876027297185631,0.1097212802956337,30,30,0.11000609397888184,0.09600543975830078,330.07297109422467,4.1729532197502,30,30,0.08500480651855469,0.08400487899780273,12.741096575041368,0.9506991036215172,30,30,0.11900663375854492,0.09700560569763184,0.05876027297185631,0.1097212802956337,30,30,0.39202237129211426,0.30701732635498047,0.09345600503273853,0.24352695318244513,30,30,0.3740212917327881,0.29401683807373047,0.08942639315423451,0.24352695318244513,30,30,0.39002227783203125,0.30501770973205566,2.2763520954106315,0.24352695318244513
ZTF17aacdvtd,EB/EW,0.29551,CRTSnorth,30,30,0.12900733947753906,0.12700724601745605,0.14775370202330135,0.14775370202330135,30,30,0.1000056266784668,0.0890049934387207,0.12868650384355487,0.14775370202330135,30,30,0.08000421524047852,0.07700443267822266,0.14775370202330135,0.14775370202330135,30,30,0.10100579261779785,0.09800553321838379,0.14775370202330135,0.14775370202330135,30,30,0.3080177307128906,0.30501747131347656,0.14775757125543795,0.14775370202330135,30,30,0.2980170249938965,0.2910165786743164,0.14775370202330135,0.14775370202330135,30,30,0.29901719093322754,0.2930164337158203,0.14775370202330135,0.14775370202330135
ZTF18abcilbv,EB/EW,0.290765,CRTSnorth,30,30,0.12300682067871094,0.12300705909729004,0.552488278667027,0.5371108274393871,30,30,0.09500551223754883,0.0890049934387207,1.198600932681216,1.1078424522237247,30,30,0.07900452613830566,0.07500410079956055,0.2907733128593716,13.8876739207958,30,30,0.10400581359863281,0.09300541877746582,0.552488278667027,0.5371388300463196,30,30,0.3000171184539795,0.29201674461364746,0.855881619862094,0.3494645915574436,30,30,0.3000171184539795,0.28101611137390137,5.946872687405085,0.24113942131831717,30,30,0.2950167655944824,0.28401613235473633,1.1984135121231174,0.24113942131831717
ZTF17aabtlbu,EB/EW,0.35874,CRTSnorth,30,30,0.11900687217712402,0.13200759887695312,0.24890457933893917,0.11483885395230113,30,30,0.09700536727905273,0.09600543975830078,0.07342883837432056,0.5378533111403372,30,30,0.08000445365905762,0.07800436019897461,0.35872097064067626,0.1030061978963647,30,30,0.09800553321838379,0.09100532531738281,0.24890457933893917,0.11483885395230113,30,30,0.2960169315338135,0.30101728439331055,0.08376540738392828,0.21870240286750073,30,30,0.3280189037322998,0.28601622581481934,0.07342883837432056,0.21870240286750073,30,30,0.2980172634124756,0.2890164852142334,0.07342883837432056,0.21870240286750073
ZTF19aamnvdx,EB/EW,0.356434,CRTSnorth,30,30,0.1260073184967041,0.1260073184967041,0.27711399030361517,0.21701027849450708,30,30,0.09700560569763184,0.09100508689880371,0.6330444981534664,0.21702159246030064,30,30,0.07900476455688477,0.0760042667388916,0.453629585627464,0.1778967895907817,30,30,0.09800553321838379,0.09100532531738281,0.27711399030361517,0.21701027849450708,30,30,0.2930169105529785,0.29701709747314453,0.11512356101683134,0.2165469616104021,30,30,0.29901695251464844,0.27901601791381836,0.6316764168889635,0.21702159246030064,30,30,0.2950167655944824,0.2910165786743164,0.21701027849450708,0.21702159246030064
ZTF17aaahiqe,EB/EW,0.246995,CRTSnorth,30,30,0.11900711059570312,0.12100696563720703,0.10988726191883176,0.14095241121449134,30,30,0.1000056266784668,0.09300518035888672,0.3921557983489929,0.10988726191883176,30,30,0.07800412178039551,0.07300424575805664,1.9388005829118404,0.09898187608742992,30,30,0.1000056266784668,0.09600567817687988,0.14095241121449134,0.14095241121449134,30,30,0.2950170040130615,0.3040173053741455,0.14095241121449134,0.14095241121449134,30,30,0.30101704597473145,0.2950170040130615,0.14095241121449134,0.14095241121449134,30,30,0.3000171184539795,0.2960169315338135,0.14095241121449134,0.14095241121449134
ZTF17aaajrrz,EB/EW,0.472698,CRTSnorth,30,30,0.12700724601745605,0.12200689315795898,0.44873754299631435,0.4487609382071171,30,30,0.09800553321838379,0.0890049934387207,5.074416229810637,4.434346049530139,30,30,0.07900452613830566,0.07700419425964355,7.23512851878271,4.43642717002696,30,30,0.1000056266784668,0.09300518035888672,0.44873754299631435,0.4487609382071171,30,30,0.30701756477355957,0.34401965141296387,1.0336363699567652,0.44878433585749483,30,30,0.3020174503326416,0.35102009773254395,1.6916875257192137,0.44878433585749483,30,30,0.30101704597473145,0.34701967239379883,1.0336095555755043,0.44878433585749483
ZTF18aagrlge,EB/EW,0.350049,CRTSnorth,30,30,0.12500715255737305,0.12100672721862793,0.17502686430751568,0.17503140493607813,30,30,0.09200501441955566,0.09200525283813477,0.17502686430751568,0.17502686430751568,30,30,0.07800436019897461,0.0740044116973877,0.17502686430751568,0.17502686430751568,30,30,0.09900569915771484,0.09400534629821777,0.17502686430751568,0.17503140493607813,30,30,0.2960171699523926,0.2980170249938965,0.17502686430751568,0.17502686430751568,30,30,0.30101704597473145,0.29401683807373047,0.17502686430751568,0.17502686430751568,30,30,0.2930169105529785,0.29001665115356445,0.17502686430751568,0.17502686430751568
ZTF17aacxrxj,EB/EW,0.290429,CRTSnorth,30,30,0.1240072250366211,0.12500691413879395,0.14521858094791382,0.1452147782026774,30,30,0.09400558471679688,0.09500575065612793,0.14521858094791382,0.1452147782026774,30,30,0.07700467109680176,0.07300424575805664,0.1452147782026774,0.1452147782026774,30,30,0.1000058650970459,0.09100508689880371,0.14521858094791382,0.1452147782026774,30,30,0.3080177307128906,0.40702319145202637,0.14521858094791382,0.1452147782026774,30,30,0.30101752281188965,0.3980228900909424,0.1452147782026774,0.1452147782026774,30,30,0.2980170249938965,0.38602185249328613,0.1452147782026774,0.1452147782026774
ZTF19aaesgaz,EB/EW,0.284732,CRTSnorth,30,30,0.12700724601745605,0.12100720405578613,0.14236652861192775,0.14236652861192775,30,30,0.09900569915771484,0.09200549125671387,0.1423702567699376,0.14236652861192775,30,30,0.07800483703613281,0.07700419425964355,0.14236652861192775,0.1423702567699376,30,30,0.09700560569763184,0.09400558471679688,0.14236652861192775,0.14236652861192775,30,30,0.31001782417297363,0.30301713943481445,0.14236652861192775,0.14236652861192775,30,30,0.30501770973205566,0.2910165786743164,0.14236652861192775,0.19915082937124973,30,30,0.29701709747314453,0.2930169105529785,0.14236652861192775,0.19915082937124973
