oid,classALeRCE,period,source,LS_samples_g,LS_samples_r,LS_time_g,LS_time_r,LS_T_g,LS_T_r,LKSL_samples_g,LKSL_samples_r,LKSL_time_g,LKSL_time_r,LKSL_T_g,LKSL_T_r,PDM1_samples_g,PDM1_samples_r,PDM1_time_g,PDM1_time_r,PDM1_T_g,PDM1_T_r,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time_g,MHAOV_time_r,MHAOV_T_g,MHAOV_T_r,QME_samples_g,QME_samples_r,QME_time_g,QME_time_r,QME_T_g,QME_T_r,QMICS_samples_g,QMICS_samples_r,QMICS_time_g,QMICS_time_r,QMICS_T_g,QMICS_T_r,QMIEU_samples_g,QMIEU_samples_r,QMIEU_time_g,QMIEU_time_r,QMIEU_T_g,QMIEU_T_r
ZTF18abdeajl,EB/EW,0.270497,CRTSnorth,40,40,0.18801093101501465,0.19501090049743652,0.25465305203104793,5.084079916879614,40,40,0.14700841903686523,0.13800787925720215,0.27049868116123255,0.27049166394030444,40,40,0.11200618743896484,0.09500551223754883,0.27049166394030444,0.21284811901734513,40,40,0.13600778579711914,0.12500715255737305,0.25465305203104793,5.084079916879614,40,40,0.6830389499664307,0.5280301570892334,0.5196089912095668,0.27049868116123255,40,40,0.7090404033660889,0.5590319633483887,0.22576272470819436,0.27049868116123255,40,40,0.6740384101867676,0.5260300636291504,0.22576272470819436,0.27049868116123255
ZTF17aacdvtd,EB/EW,0.29551,CRTSnorth,40,40,0.16200947761535645,0.16200923919677734,0.14775757125543795,0.14775370202330135,40,40,0.13300752639770508,0.13100719451904297,0.12868650384355487,0.14775370202330135,40,40,0.09800577163696289,0.09500527381896973,0.14775370202330135,0.14775370202330135,40,40,0.12200689315795898,0.1130063533782959,0.14775757125543795,0.14775370202330135,40,40,0.5030286312103271,0.5110292434692383,0.14775757125543795,0.14775370202330135,40,40,0.5010285377502441,0.5200297832489014,0.14775370202330135,0.14775370202330135,40,40,0.5700325965881348,0.5280301570892334,0.14775370202330135,0.14775370202330135
ZTF18abcilbv,EB/EW,0.290765,CRTSnorth,40,40,0.16200947761535645,0.16600966453552246,0.20509826262014744,0.20509826262014744,40,40,0.12900757789611816,0.12700724601745605,0.2907656985663305,0.4871476567820141,40,40,0.09900569915771484,0.09700560569763184,0.2907733128593716,0.20235303874441032,40,40,0.12700748443603516,0.12100672721862793,0.20509826262014744,0.20509826262014744,40,40,0.5130293369293213,0.5060291290283203,0.20509826262014744,0.20509826262014744,40,40,0.5180296897888184,0.5010287761688232,0.20509826262014744,0.19596353487182425,40,40,0.5230300426483154,0.5060286521911621,0.20509826262014744,0.20509826262014744
ZTF17aabtlbu,EB/EW,0.35874,CRTSnorth,40,40,0.16400957107543945,0.1630091667175293,0.2799160686357576,0.2799160686357576,40,40,0.13400793075561523,0.13100743293762207,0.35873967180651534,0.27993066223403124,40,40,0.10100579261779785,0.09900569915771484,0.35872097064067626,0.27993066223403124,40,40,0.1240072250366211,0.11400651931762695,0.2799160686357576,0.2799160686357576,40,40,0.5090289115905762,0.5180296897888184,0.2799160686357576,0.21869100365327654,40,40,0.5160295963287354,0.5080292224884033,0.35872097064067626,0.21869100365327654,40,40,0.5120291709899902,0.5190296173095703,0.35872097064067626,0.21869100365327654
ZTF19aamnvdx,EB/EW,0.356434,CRTSnorth,40,40,0.15800905227661133,0.16000890731811523,0.21699333636595416,0.21701027849450708,40,40,0.13200759887695312,0.13000750541687012,0.26257947253204816,0.21702159246030064,40,40,0.09900569915771484,0.0890049934387207,0.453629585627464,0.27713569272794275,40,40,0.1240072250366211,0.11700701713562012,0.2169989657083118,0.21701027849450708,40,40,0.5160295963287354,0.5160295963287354,0.17811021016247383,0.21702159246030064,40,40,0.5700328350067139,0.5350303649902344,0.21701027849450708,0.21702159246030064,40,40,0.5110292434692383,0.49202847480773926,0.21701027849450708,0.21702159246030064
ZTF17aaahiqe,EB/EW,0.246995,CRTSnorth,40,40,0.1610093116760254,0.1630094051361084,0.14095241121449134,0.14095241121449134,40,40,0.128007173538208,0.1280074119567871,0.10988726191883176,0.10988726191883176,40,40,0.10400605201721191,0.09900569915771484,0.14095241121449134,0.14095241121449134,40,40,0.128007173538208,0.11800670623779297,0.14095241121449134,0.14095241121449134,40,40,0.5030286312103271,0.5070290565490723,0.14095241121449134,0.14095241121449134,40,40,0.5590319633483887,0.5220298767089844,0.14095241121449134,0.14095241121449134,40,40,0.5210297107696533,0.5130293369293213,0.14095241121449134,0.14095241121449134
ZTF17aaajrrz,EB/EW,0.472698,CRTSnorth,40,40,0.16600966453552246,0.16200923919677734,0.1910662152946941,0.4487609382071171,40,40,0.13200783729553223,0.13200759887695312,0.19106125869439258,0.7090462827537568,40,40,0.1000058650970459,0.09900569915771484,0.709009323892455,0.8976243300762784,40,40,0.12000703811645508,0.11800670623779297,0.1910662152946941,0.4487609382071171,40,40,0.5310301780700684,0.6330363750457764,0.1910662152946941,0.44878433585749483,40,40,0.5320305824279785,0.6450366973876953,0.9602121261247395,0.44878433585749483,40,40,0.5300302505493164,0.6280357837677002,0.1910662152946941,0.44878433585749483
ZTF18aagrlge,EB/EW,0.350049,CRTSnorth,40,40,0.1610090732574463,0.1610095500946045,0.17502686430751568,0.17502686430751568,40,40,0.13400745391845703,0.12900733947753906,0.17502686430751568,0.17502686430751568,40,40,0.1000056266784668,0.1000056266784668,0.17502686430751568,0.17502686430751568,40,40,0.12300705909729004,0.1150064468383789,0.17502686430751568,0.17502686430751568,40,40,0.5100290775299072,0.5180296897888184,0.17502686430751568,0.17502686430751568,40,40,0.5310304164886475,0.5100293159484863,0.17502686430751568,0.17502686430751568,40,40,0.5120294094085693,0.5150296688079834,0.17502686430751568,0.17502686430751568
ZTF17aacxrxj,EB/EW,0.290429,CRTSnorth,40,40,0.15900921821594238,0.16200923919677734,0.1452147782026774,0.1452147782026774,40,40,0.1370077133178711,0.13100790977478027,0.14521858094791382,0.1452147782026774,40,40,0.1020057201385498,0.09600567817687988,0.1452147782026774,0.1452147782026774,40,40,0.1280074119567871,0.1240072250366211,0.14521858094791382,0.1452147782026774,40,40,0.5250298976898193,0.714040994644165,0.14521858094791382,0.1452147782026774,40,40,0.5250301361083984,0.708040714263916,0.1452147782026774,0.1452147782026774,40,40,0.5260298252105713,0.7060401439666748,0.1452147782026774,0.1452147782026774
ZTF19aaesgaz,EB/EW,0.284732,CRTSnorth,40,40,0.1610090732574463,0.16200923919677734,0.14236652861192775,0.14236652861192775,40,40,0.13200783729553223,0.12500691413879395,0.14236652861192775,0.16607603722757172,40,40,0.10100579261779785,0.09900569915771484,0.1660716883015918,0.14236652861192775,40,40,0.1280074119567871,0.12000703811645508,0.14236652861192775,0.14236652861192775,40,40,0.5160298347473145,0.5140292644500732,0.14236652861192775,0.14236652861192775,40,40,0.5250298976898193,0.5060288906097412,0.14236652861192775,0.19915082937124973,40,40,0.5040285587310791,0.5060288906097412,0.14236652861192775,0.14236652861192775
ZTF18aajuyqt,EB/EW,0.257875,CRTSnorth,40,40,0.16800975799560547,0.16200900077819824,0.5333442354454987,0.20489522406328875,40,40,0.13300752639770508,0.11900687217712402,0.16217904386765447,39.6160453992884,40,40,0.09500551223754883,0.09000515937805176,0.5157365618089912,1.3898571765207073,40,40,0.12300705909729004,0.12500715255737305,0.5333442354454987,0.20489522406328875,40,40,0.5270304679870605,0.5150294303894043,0.5333442354454987,0.533288637472039,40,40,0.5230300426483154,0.5240299701690674,0.5333582021524402,0.5157365618089912,40,40,0.5130293369293213,0.5070290565490723,0.5333582021524402,0.5157365618089912
ZTF17aadgqqw,EB/EW,0.353393,CRTSnorth,40,40,0.16200923919677734,0.15900921821594238,0.1766953035390166,0.1766953035390166,40,40,0.13000726699829102,0.12300682067871094,0.1766953035390166,0.17668609237996685,40,40,0.1000058650970459,0.09000515937805176,0.1766953035390166,0.17668609237996685,40,40,0.12500667572021484,0.12000703811645508,0.1766953035390166,0.1766953035390166,40,40,0.5170297622680664,0.5180294513702393,0.1766953035390166,0.1766953035390166,40,40,0.5090291500091553,0.5170295238494873,0.1766953035390166,0.1766953035390166,40,40,0.5170297622680664,0.5160293579101562,0.1766953035390166,0.1766953035390166
ZTF17aaaxfed,EB/EW,0.339672,CRTSnorth,40,40,0.15800881385803223,0.16200947761535645,0.2045750704888896,0.1698318599081585,40,40,0.13500761985778809,0.128007173538208,0.33966708011977026,0.16982300654170224,40,40,0.10100555419921875,0.09400510787963867,0.33966708011977026,0.1698318599081585,40,40,0.12900733947753906,0.12500691413879395,0.2045750704888896,0.1698318599081585,40,40,0.5210297107696533,0.5550317764282227,0.1698318599081585,0.1698318599081585,40,40,0.5140292644500732,0.5040287971496582,0.1698318599081585,0.1698318599081585,40,40,0.5530316829681396,0.49002790451049805,0.1698318599081585,0.1698318599081585
ZTF17aaagwgf,EB/EW,0.359827,CRTSnorth,40,40,0.1650094985961914,0.1610090732574463,0.07216894707526816,0.15241629386139385,40,40,0.12700724601745605,0.12900733947753906,0.5397351849909424,0.4390196039955997,40,40,0.10100579261779785,0.09700536727905273,0.5397351849909424,0.5397351849909424,40,40,0.12700724601745605,0.12300729751586914,0.07216894707526816,0.15241629386139385,40,40,0.5220298767089844,0.5130295753479004,2.827900062132412,0.15241629386139385,40,40,0.5210297107696533,0.5040287971496582,1.4744941475826894,0.15241629386139385,40,40,0.5140292644500732,0.5080292224884033,1.4744941475826894,0.15241629386139385
