oid,classALeRCE,period,source,LS_samples_g,LS_samples_r,LS_time_g,LS_time_r,LS_T_g,LS_T_r,LKSL_samples_g,LKSL_samples_r,LKSL_time_g,LKSL_time_r,LKSL_T_g,LKSL_T_r,PDM1_samples_g,PDM1_samples_r,PDM1_time_g,PDM1_time_r,PDM1_T_g,PDM1_T_r,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time_g,MHAOV_time_r,MHAOV_T_g,MHAOV_T_r,QME_samples_g,QME_samples_r,QME_time_g,QME_time_r,QME_T_g,QME_T_r,QMICS_samples_g,QMICS_samples_r,QMICS_time_g,QMICS_time_r,QMICS_T_g,QMICS_T_r,QMIEU_samples_g,QMIEU_samples_r,QMIEU_time_g,QMIEU_time_r,QMIEU_T_g,QMIEU_T_r
ZTF18aaabbyh,DSCT,0.0915922,ASASSN,20,20,0.241013765335083,0.23001313209533691,1.188738408311026,1.130448336548869,20,20,0.13800787925720215,0.13800787925720215,0.5587589185508927,0.1951734656315258,20,20,0.09000515937805176,0.09400534629821777,0.05829652082260166,19.807828032580055,20,20,0.14600825309753418,0.1480085849761963,0.05087419608804565,1.130448336548869,20,20,0.359020471572876,0.3280189037322998,0.18319039345679125,0.10254544788126527,20,20,0.31801819801330566,0.2740159034729004,0.4729226826389171,0.10254544788126527,20,20,0.2850162982940674,0.2850162982940674,0.07184425948748238,0.10254544788126527
ZTF18abnjsfs,DSCT,0.0806261,ASASSN,20,20,0.2280128002166748,0.19401097297668457,0.4611038842401673,0.1352268532624556,20,20,0.12700724601745605,0.11400651931762695,0.7510491052378054,0.08802040822577073,20,20,0.08300495147705078,0.07800412178039551,9.512917566405259,0.09651325386358084,20,20,0.1520087718963623,0.1390080451965332,0.4611038842401673,0.1352268532624556,20,20,0.3410196304321289,0.32501864433288574,1.3384144430999203,3.9534651890645134,20,20,0.27301573753356934,0.2520143985748291,1.338274928603693,0.16814930058371927,20,20,0.3780217170715332,0.3410196304321289,1.338274928603693,3.953259115673906
ZTF18acrupio,DSCT,0.111154,ASASSN,20,20,0.18201041221618652,0.18001031875610352,0.18611173814838153,0.13895344491569545,20,20,0.11800694465637207,0.11600661277770996,0.1250949894594296,0.6731541972521932,20,20,0.14500856399536133,0.13800811767578125,4.079604692846659,1.9705916757390476,20,20,0.14000797271728516,0.14000797271728516,0.05145697345755265,0.13895344491569545,20,20,0.3300187587738037,0.3280186653137207,0.18610686456043518,0.13895344491569545,20,20,0.2630150318145752,0.3690211772918701,0.18610686456043518,0.06481221847778723,20,20,0.37702155113220215,0.371021032333374,0.18610686456043518,0.13895344491569545
ZTF18abokdrv,DSCT,0.1719814,ASASSN,20,20,0.18601059913635254,0.1650092601776123,0.08824091645941376,0.092257979982211,20,20,0.11700654029846191,0.1150064468383789,0.10519577275469084,0.3931280261477204,20,20,0.14600825309753418,0.13800787925720215,0.2828202202340919,7.371419629030749,20,20,0.14200806617736816,0.1480085849761963,0.08824091645941376,0.10163541671052782,20,20,0.3370192050933838,0.38602209091186523,0.35112629132161893,0.43514624358211956,20,20,0.3710212707519531,0.3850224018096924,0.5418635546787837,0.5877697006325132,20,20,0.39902281761169434,0.40502333641052246,0.5418635546787837,0.43514624358211956
ZTF18aagrkrh,DSCT,0.0887916,CRTSnorth,20,20,0.16900992393493652,0.1630096435546875,0.3315498924708846,0.1978986438090714,20,20,0.12200713157653809,0.126007080078125,5.374876170918194,0.1978986438090714,20,20,0.1410081386566162,0.1390080451965332,137.87734078457854,4.104883439292507,20,20,0.14200806617736816,0.1390078067779541,0.3315498924708846,0.1978986438090714,20,20,0.33601927757263184,0.29401683807373047,0.09776397604140953,0.18039486277601566,20,20,0.3740212917327881,0.3690211772918701,0.2552644545119347,0.10885532993525254,20,20,0.3390192985534668,0.3300187587738037,0.09776397604140953,0.10885532993525254
ZTF18aaiwqwc,DSCT,0.059257,LINEAR,20,20,0.16600918769836426,0.1630091667175293,0.14848722846889215,1.0544257046040748,20,20,0.2000117301940918,0.17100977897644043,5.121452995251827,0.0885889037519201,20,20,0.1410081386566162,0.1350078582763672,8.680109964567894,28.53659894674698,20,20,0.13200736045837402,0.12500715255737305,0.059255500813297834,1.0544257046040748,20,20,0.30301713943481445,0.2960166931152344,0.14848722846889215,0.17598291832753993,20,20,0.37702155113220215,0.3330190181732178,0.07313850415015226,0.17261664369198046,20,20,0.3330192565917969,0.3350193500518799,0.07313850415015226,0.9988611121758707
ZTF18aaaakyv,DSCT,0.064343,ASASSN,20,20,0.1650094985961914,0.17500996589660645,0.1929579701752544,0.06044414414176815,20,20,0.18101048469543457,0.1630094051361084,0.4047839772101478,0.05337767355033587,20,20,0.12500715255737305,0.12300682067871094,36.531465407058135,0.10582555067733485,20,20,0.13000726699829102,0.12700724601745605,0.1929579701752544,0.06878055060931791,20,20,0.27901601791381836,0.3060176372528076,12.30602197493224,0.06878055060931791,20,20,0.33101916313171387,0.2950170040130615,12.296403324441847,0.06044414414176815,20,20,0.3800218105316162,0.3720211982727051,12.298006155947702,0.06044414414176815
ZTF17aaaoujw,DSCT,0.1040589,ASASSN,20,20,0.23301315307617188,0.2240128517150879,0.10405861825791905,0.10405861825791905,20,20,0.1610090732574463,0.1520085334777832,0.10405861825791905,0.10406131779513637,20,20,0.13100743293762207,0.12300705909729004,2.1489901264707125,0.5744715908299756,20,20,0.12900733947753906,0.1260073184967041,0.10405861825791905,0.10405861825791905,20,20,0.3800218105316162,0.3710212707519531,0.10405861825791905,0.10405861825791905,20,20,0.29701685905456543,0.26801538467407227,5.533083394498638,0.10405861825791905,20,20,0.3740215301513672,0.3300187587738037,5.533371805095694,0.10405861825791905
ZTF18aaadnum,DSCT,0.0558111,ASASSN,20,20,0.22901320457458496,0.2240128517150879,0.055810538369940633,0.08228526587152342,20,20,0.16200923919677734,0.17100954055786133,0.055810538369940633,46.65660771664322,20,20,0.11600661277770996,0.11100649833679199,7.5589802461352305,2.6682180897060244,20,20,0.11900687217712402,0.11500668525695801,0.055810538369940633,0.13419458388583086,20,20,0.3740212917327881,0.37002110481262207,0.7163092714613564,0.055810538369940633,20,20,0.27301549911499023,0.2610149383544922,0.055810538369940633,0.055810538369940633,20,20,0.3300185203552246,0.33601927757263184,0.055810538369940633,0.055810538369940633
ZTF18aabkonv,DSCT,0.04893,LINEAR,20,20,0.2280130386352539,0.22501277923583984,0.06510343704018838,0.2256450403146547,20,20,0.16600942611694336,0.17200994491577148,2.3682851291820124,2.2214897390950266,20,20,0.11200642585754395,0.11000633239746094,0.06834095947652609,0.2560240608308675,20,20,0.11700654029846191,0.11500668525695801,0.06510343704018838,0.2256450403146547,20,20,0.3800215721130371,0.3690211772918701,0.06510343704018838,0.3810818925369143,20,20,0.2540144920349121,0.24601411819458008,2.3686554101012427,2.724367288398233,20,20,0.37702155113220215,0.36802124977111816,0.11900435086781573,0.5254790610780815
ZTF18aabjzye,DSCT,0.060337,CRTSnorth,20,20,0.23201322555541992,0.22501277923583984,1.19629134232918,0.21819565966420418,20,20,0.18401050567626953,0.16000914573669434,19.424883246977124,0.1518374002639701,20,20,0.1130063533782959,0.11200642585754395,75.0458357046853,57.90085678775497,20,20,0.11800694465637207,0.11600661277770996,1.19629134232918,0.06232718213155784,20,20,0.36802101135253906,0.3260188102722168,0.19914564842486962,0.17668150882584444,20,20,0.24901390075683594,0.24401402473449707,1.2333346456898344,0.17668150882584444,20,20,0.37302112579345703,0.32901859283447266,1.2332703651291081,0.17668150882584444
ZTF17aadopqk,DSCT,0.1020738,ASASSN,20,20,0.22901320457458496,0.22001242637634277,5.286373735236607,0.22822986392168124,20,20,0.16900968551635742,0.1610093116760254,0.11174734025475205,0.8424252272286593,20,20,0.11800646781921387,0.11000609397888184,8.655258587323667,81.63524698637546,20,20,0.12300682067871094,0.11700654029846191,5.2860982274015695,0.22822986392168124,20,20,0.3410193920135498,0.3020172119140625,0.2139159595811002,0.12830469956639548,20,20,0.2540144920349121,0.24601435661315918,0.2139159595811002,4.487832185960622,20,20,0.36402082443237305,0.369020938873291,0.42115350590686484,4.487832185960622
