oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18abdljjw,LPV,228.16,GAIADR2VS,30,30,0.21601223945617676,226.04364840718307
ZTF18aazfbth,LPV,109.89555,ASASSN,30,30,0.20301151275634766,108.5711584134158
ZTF18aawlmoe,LPV,358.3485452,GAIADR2VS,30,30,0.20801210403442383,376.27245986941676
ZTF18aavekqv,LPV,313.872525,GAIADR2VS,30,30,0.19901132583618164,306.06733965675335
ZTF18abdlhcx,LPV,242.7025805,ASASSN,30,30,0.2560145854949951,262.19454448749974
ZTF18abthuog,LPV,214.2038697,ASASSN,30,30,0.2710154056549072,217.00301221579292
ZTF18abeciwa,LPV,309.7112222,ASASSN,30,30,0.22201275825500488,311.02922740012343
ZTF18acrxooo,LPV,399.202,CRTSnorth,30,30,0.2130122184753418,380.8606124684058
ZTF17aaagsaj,LPV,192.9850894,ASASSN,30,30,0.2130122184753418,186.36761265207898
ZTF18abgygoa,LPV,216.2437963,GAIADR2VS,30,30,0.2130122184753418,2.1714555977984302
ZTF17aaawprx,LPV,47.97,GAIADR2VS,30,30,0.2610149383544922,0.2486581743916769
ZTF18abmnsck,LPV,202.5920019,GAIADR2VS,30,30,0.2760159969329834,1.001676840698615
ZTF18aawkncj,LPV,163.0,GAIADR2VS,30,30,0.2260129451751709,216.99737214993996
ZTF18acibfvr,LPV,85.4941689,GAIADR2VS,30,30,0.2150123119354248,765.9694327331573
ZTF17aaaeyya,LPV,136.8711505,GAIADR2VS,30,30,0.20501160621643066,0.9997466935347165
ZTF18acbuynw,LPV,462.17,GAIADR2VS,30,30,0.22201275825500488,518.739097565599
ZTF18aayocrp,LPV,269.6690845,GAIADR2VS,30,30,0.23301315307617188,269.9402749015649
ZTF17aabrref,LPV,861.1182231,GAIADR2VS,30,30,0.23001313209533691,425.7083981571873
ZTF18aazlugc,LPV,267.241385,GAIADR2VS,30,30,0.21901273727416992,251.70149417428996
ZTF18abjybdv,LPV,237.2237417,GAIADR2VS,30,30,0.21001172065734863,157.91892142023963
ZTF18aakgski,LPV,209.5394591,GAIADR2VS,30,30,0.2000112533569336,207.20301260767386
ZTF18aayoibm,LPV,120.0,GAIADR2VS,30,30,0.21401214599609375,362.22280063455247
ZTF18abccxcb,LPV,298.8196905,GAIADR2VS,30,30,0.2170124053955078,270.15144866347936
ZTF17aaawhgd,LPV,358.1430946,GAIADR2VS,30,30,0.20801186561584473,359.1112588647548
ZTF18abgjkdh,LPV,437.2248956,GAIADR2VS,30,30,0.19901132583618164,491.68520819399157
ZTF18abchurt,LPV,282.9518577,GAIADR2VS,30,30,0.20501160621643066,285.9087797475456
ZTF18abflshp,LPV,292.8955658,GAIADR2VS,30,30,0.20101141929626465,296.4802496077507
ZTF18abmqymr,LPV,231.7976395,GAIADR2VS,30,30,0.20101141929626465,0.49998568382862957
ZTF18aasncil,LPV,375.3182733,GAIADR2VS,30,30,0.19901132583618164,185.6791085689481
ZTF18aaynvrd,LPV,408.1799357,GAIADR2VS,30,30,0.2040114402770996,389.9207965108354
ZTF18aavytct,LPV,307.209248,GAIADR2VS,30,30,0.21001195907592773,290.8848316774552
ZTF18aavelxf,LPV,289.59,GAIADR2VS,30,30,0.23101305961608887,306.2748265825256
ZTF18abaehif,LPV,349.5924912,GAIADR2VS,30,30,0.21201205253601074,336.36079756871743
ZTF18abqctdx,LPV,258.7564536,GAIADR2VS,30,30,0.22701311111450195,259.0427001502583
ZTF18abolynu,LPV,365.5741976,GAIADR2VS,30,30,0.2020115852355957,361.76046700011005
ZTF18abnphyt,LPV,176.4296301,ASASSN,30,30,0.21601223945617676,173.95676808142127
ZTF18abpboka,LPV,318.0271639,ASASSN,30,30,0.2040116786956787,294.4394596383556
