oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18abdljjw,LPV,228.16,GAIADR2VS,50,50,0.33401918411254883,225.93173390370038
ZTF18aazfbth,LPV,109.89555,ASASSN,50,50,0.3040173053741455,109.40919039288394
ZTF18aawlmoe,LPV,358.3485452,GAIADR2VS,50,50,0.3150181770324707,371.00395661359045
ZTF18aavekqv,LPV,313.872525,GAIADR2VS,50,50,0.3190181255340576,308.34938300531206
ZTF18abdlhcx,LPV,242.7025805,ASASSN,50,50,0.31001758575439453,261.0489825021747
ZTF18abthuog,LPV,214.2038697,ASASSN,50,50,0.3170182704925537,216.71474495659268
ZTF18abeciwa,LPV,309.7112222,ASASSN,50,50,0.31401801109313965,311.23196078202886
ZTF18acrxooo,LPV,399.202,CRTSnorth,50,50,0.31201767921447754,379.73062442382616
ZTF17aaagsaj,LPV,192.9850894,ASASSN,50,50,0.31401801109313965,186.72255027752547
ZTF18abgygoa,LPV,216.2437963,GAIADR2VS,50,50,0.31601810455322266,0.40595672521963233
ZTF17aaawprx,LPV,47.97,GAIADR2VS,50,50,0.31201767921447754,0.1028291634414054
ZTF18abmnsck,LPV,202.5920019,GAIADR2VS,50,50,0.31201791763305664,0.4998683974793064
ZTF18aawkncj,LPV,163.0,GAIADR2VS,50,50,0.31601786613464355,218.279375760478
ZTF18acibfvr,LPV,85.4941689,GAIADR2VS,50,50,0.3110177516937256,0.9984706702409254
ZTF17aaaeyya,LPV,136.8711505,GAIADR2VS,50,50,0.31401801109313965,0.9997206849359614
ZTF18acbuynw,LPV,462.17,GAIADR2VS,50,50,0.3910222053527832,515.4774442791328
ZTF18aayocrp,LPV,269.6690845,GAIADR2VS,50,50,0.30501747131347656,269.40608066491717
ZTF17aabrref,LPV,861.1182231,GAIADR2VS,50,50,0.371021032333374,424.78842843578343
ZTF18aazlugc,LPV,267.241385,GAIADR2VS,50,50,0.3090174198150635,252.85878621799398
ZTF18abjybdv,LPV,237.2237417,GAIADR2VS,50,50,0.3190183639526367,157.8489642533156
ZTF18aakgski,LPV,209.5394591,GAIADR2VS,50,50,0.3240182399749756,204.31242252853184
ZTF18aayoibm,LPV,120.0,GAIADR2VS,50,50,0.3110177516937256,358.1391003541354
ZTF18abccxcb,LPV,298.8196905,GAIADR2VS,50,50,0.3280186653137207,270.56013682901744
