oid,classALeRCE,period,source,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time,MHAOV_T
ZTF18abdljjw,LPV,228.16,GAIADR2VS,40,40,0.361020565032959,226.09667989222888
ZTF18aazfbth,LPV,109.89555,ASASSN,40,40,0.35302019119262695,108.70423961989448
ZTF18aawlmoe,LPV,358.3485452,GAIADR2VS,40,40,0.35702037811279297,371.1200016791142
ZTF18aavekqv,LPV,313.872525,GAIADR2VS,40,40,0.34001946449279785,308.31723438389577
ZTF18abdlhcx,LPV,242.7025805,ASASSN,40,40,0.3110177516937256,261.1170074315592
ZTF18abthuog,LPV,214.2038697,ASASSN,40,40,0.25701475143432617,216.8390603323197
ZTF18abeciwa,LPV,309.7112222,ASASSN,40,40,0.25701475143432617,311.40236192113235
ZTF18acrxooo,LPV,399.202,CRTSnorth,40,40,0.2670154571533203,379.4931669481842
ZTF17aaagsaj,LPV,192.9850894,ASASSN,40,40,0.2580146789550781,186.29475990500134
ZTF18abgygoa,LPV,216.2437963,GAIADR2VS,40,40,0.2760157585144043,2.170097429591052
ZTF17aaawprx,LPV,47.97,GAIADR2VS,40,40,0.2700154781341553,0.20126421642108389
ZTF18abmnsck,LPV,202.5920019,GAIADR2VS,40,40,0.2740156650543213,0.9995643136050144
ZTF18aawkncj,LPV,163.0,GAIADR2VS,40,40,0.25501441955566406,217.84741508120237
ZTF18acibfvr,LPV,85.4941689,GAIADR2VS,40,40,0.2590148448944092,0.9985227261301091
ZTF17aaaeyya,LPV,136.8711505,GAIADR2VS,40,40,0.26001501083374023,0.9997466935347165
ZTF18acbuynw,LPV,462.17,GAIADR2VS,40,40,0.2630152702331543,516.0016493351177
ZTF18aayocrp,LPV,269.6690845,GAIADR2VS,40,40,0.26401519775390625,270.34161558511727
ZTF17aabrref,LPV,861.1182231,GAIADR2VS,40,40,0.2610146999359131,424.09147349799514
ZTF18aazlugc,LPV,267.241385,GAIADR2VS,40,40,0.2650151252746582,252.4899911974989
ZTF18abjybdv,LPV,237.2237417,GAIADR2VS,40,40,0.27101564407348633,157.94362231149483
ZTF18aakgski,LPV,209.5394591,GAIADR2VS,40,40,0.24801421165466309,207.20301260767386
ZTF18aayoibm,LPV,120.0,GAIADR2VS,40,40,0.2610146999359131,362.4494644346247
ZTF18abccxcb,LPV,298.8196905,GAIADR2VS,40,40,0.2540144920349121,268.9570507123917
ZTF17aaawhgd,LPV,358.1430946,GAIADR2VS,40,40,0.26001477241516113,358.68092647132784
ZTF18abgjkdh,LPV,437.2248956,GAIADR2VS,40,40,0.2590146064758301,473.27679133990284
ZTF18abchurt,LPV,282.9518577,GAIADR2VS,40,40,0.26401519775390625,286.318931489416
ZTF18abflshp,LPV,292.8955658,GAIADR2VS,40,40,0.25101423263549805,296.5961723322342
ZTF18abmqymr,LPV,231.7976395,GAIADR2VS,40,40,0.26201486587524414,394.3154636292384
ZTF18aasncil,LPV,375.3182733,GAIADR2VS,40,40,0.2520143985748291,186.22193766034786
ZTF18aaynvrd,LPV,408.1799357,GAIADR2VS,40,40,0.2610146999359131,374.1600638824374
ZTF18aavytct,LPV,307.209248,GAIADR2VS,40,40,0.25701475143432617,290.5438461272473
ZTF18aavelxf,LPV,289.59,GAIADR2VS,40,40,0.26401519775390625,305.85202217860194
ZTF18abaehif,LPV,349.5924912,GAIADR2VS,40,40,0.2540144920349121,335.35412118441474
ZTF18abqctdx,LPV,258.7564536,GAIADR2VS,40,40,0.26001501083374023,258.7390368619327
ZTF18abolynu,LPV,365.5741976,GAIADR2VS,40,40,0.25301456451416016,364.6382921553573
ZTF18abnphyt,LPV,176.4296301,ASASSN,40,40,0.2590148448944092,173.35477925778756
ZTF18abpboka,LPV,318.0271639,ASASSN,40,40,0.25301456451416016,294.4394596383556
ZTF18aawuzsg,LPV,249.4349117,GAIADR2VS,40,40,0.25501441955566406,238.47498815272016
ZTF18aawbjuo,LPV,351.3043285,GAIADR2VS,40,40,0.2590148448944092,339.1514729372749
ZTF18aaxapdq,LPV,310.2658361,GAIADR2VS,40,40,0.2560145854949951,299.3454603884638
ZTF19acexkek,LPV,155.1727029,GAIADR2VS,40,40,0.250014066696167,148.88917439605925
ZTF18abdlfhm,LPV,280.9251837,GAIADR2VS,40,40,0.25701451301574707,311.02922740012343
ZTF18absnrkn,LPV,407.7373042,GAIADR2VS,40,40,0.2590148448944092,421.8095186616678
ZTF18acaurse,LPV,356.7049377,GAIADR2VS,40,40,0.25501465797424316,338.12761106679534
ZTF18aaxjkeo,LPV,569.450285,GAIADR2VS,40,40,0.2560148239135742,301.9076970844695
ZTF18aabkhba,LPV,120.482,CRTSnorth,40,40,0.2520143985748291,102.34175386705495
ZTF18aaudxul,LPV,305.5412231,GAIADR2VS,40,40,0.2520146369934082,325.5192077253808
ZTF17aabxhui,LPV,-9.9,LINEAR,40,40,0.25501465797424316,0.26217598799958663
ZTF18aboeluy,LPV,256.0566457,GAIADR2VS,40,40,0.25501441955566406,2.1207232492510952
ZTF19aafnojw,LPV,292.2396208,GAIADR2VS,40,40,0.2560145854949951,289.0407650821444
ZTF18abacwrh,LPV,84.2464577,GAIADR2VS,40,40,0.2610151767730713,88.64367980650935
ZTF18abdeyen,LPV,148.89607,CRTSnorth,40,40,0.2560145854949951,0.4991523294379971
ZTF18aabdajj,LPV,179.423599,LINEAR,40,40,0.25301432609558105,179.02577595854683
ZTF17aaaehye,LPV,368.149472,GAIADR2VS,40,40,0.25701451301574707,353.29021749928893
ZTF18aaztjot,LPV,146.0,GAIADR2VS,40,40,0.2590148448944092,276.9025525290269
ZTF18acbzkia,LPV,456.8638269,GAIADR2VS,40,40,0.2560145854949951,469.6149818136467
ZTF17aaasllg,LPV,456.7028684,ASASSN,40,40,0.2590148448944092,401.86899512179025
ZTF18aavfera,LPV,359.7915194,GAIADR2VS,40,40,0.25701475143432617,367.0316365519453
ZTF18abbvcce,LPV,396.0690321,GAIADR2VS,40,40,0.2540144920349121,382.3625481039039
ZTF18aazutun,LPV,429.8787403,GAIADR2VS,40,40,0.25701475143432617,210.34820046247066
ZTF18aakgxyj,LPV,116.80163,CRTSnorth,40,40,0.2590148448944092,115.4622760825988
ZTF18aaaatcp,LPV,237.570942,GAIADR2VS,40,40,0.2560145854949951,1.001494092330768
ZTF19abpizxv,LPV,270.0741529,GAIADR2VS,40,40,0.2540144920349121,277.1480503578714
ZTF18aaypohm,LPV,486.307325,GAIADR2VS,40,40,0.2740154266357422,252.68748617093405
ZTF18aaadwfq,LPV,90.5,GAIADR2VS,40,40,0.25701475143432617,1.9823885768655685
ZTF17aacubzb,LPV,115.0,GAIADR2VS,40,40,0.2520146369934082,111.43240545965648
ZTF18abeymgq,LPV,193.4442185,GAIADR2VS,40,40,0.2590148448944092,184.85821174145838
ZTF18aabpryz,LPV,116.645,CRTSnorth,40,40,0.2540147304534912,1.8419058680240208
ZTF18abyhsgy,LPV,264.8057279,GAIADR2VS,40,40,0.2590146064758301,1.0037676558784705
ZTF18abcoxoj,LPV,316.0,GAIADR2VS,40,40,0.25201416015625,317.7235020809565
ZTF18aazngkt,LPV,378.0232863,GAIADR2VS,40,40,0.25101423263549805,401.6386706300056
ZTF18aaaasiv,LPV,96.2660424,GAIADR2VS,40,40,0.2560145854949951,0.1513158823711228
ZTF18aaxulac,LPV,411.1060865,GAIADR2VS,40,40,0.26001477241516113,356.4256213917809
ZTF18abdhtnd,LPV,452.1718092,GAIADR2VS,40,40,0.2560145854949951,435.27915494634857
ZTF18aayhtnc,LPV,439.3157746,GAIADR2VS,40,40,0.250014066696167,453.5434813603709
ZTF18abehhbp,LPV,321.7643706,GAIADR2VS,40,40,0.2560145854949951,308.5986567034246
ZTF19aamxtdo,LPV,218.0,GAIADR2VS,40,40,0.2540144920349121,220.7855675104115
ZTF17aacpdht,LPV,233.3277115,ASASSN,40,40,0.2540144920349121,233.7609646267511
ZTF18abokjbo,LPV,188.1587567,GAIADR2VS,40,40,0.25201416015625,0.9919081193995063
ZTF18acgrylo,LPV,132.9001013,GAIADR2VS,40,40,0.25701451301574707,1.0017812650114564
ZTF18abjpdin,LPV,287.978625,GAIADR2VS,40,40,0.26001501083374023,283.6892618255132
ZTF18aabfeel,LPV,241.25494,CRTSnorth,40,40,0.2560145854949951,0.9892488172369528
ZTF17aaadpbl,LPV,266.54589,CRTSnorth,40,40,0.25301456451416016,267.68422725506656
ZTF17aaaecfw,LPV,453.436746,GAIADR2VS,40,40,0.2560145854949951,383.36043180361656
ZTF18abcplev,LPV,355.4747085,GAIADR2VS,40,40,0.25501465797424316,357.1603322297355
ZTF17aadglob,LPV,279.33,CRTSnorth,40,40,0.2560145854949951,285.5289965507825
ZTF17aaatlei,LPV,263.5588298,ASASSN,40,40,0.2590148448944092,296.6502697472653
ZTF18abcqkfw,LPV,209.24432,CRTSnorth,40,40,0.25501465797424316,1.0066496870133042
ZTF18acqxpje,LPV,206.8747383,GAIADR2VS,40,40,0.25301432609558105,205.73386990352935
ZTF18aawktvw,LPV,293.6621931,GAIADR2VS,40,40,0.25101447105407715,290.6271610659242
ZTF18abmamzl,LPV,297.06,GAIADR2VS,40,40,0.2590148448944092,296.5652410426668
ZTF18aavqkwl,LPV,257.8552619,GAIADR2VS,40,40,0.2560145854949951,258.9144477734613
ZTF18abchewj,LPV,383.8070985,GAIADR2VS,40,40,0.25701475143432617,388.98689206843693
ZTF18abgqxlw,LPV,330.8572533,GAIADR2VS,40,40,0.25101423263549805,310.66463800238176
ZTF18abbdbsn,LPV,363.8474749,GAIADR2VS,40,40,0.25501465797424316,377.53973060207943
ZTF18aavzlgo,LPV,180.1934649,GAIADR2VS,40,40,0.2560145854949951,183.28455393627513
ZTF18acmyspq,LPV,393.2951067,GAIADR2VS,40,40,0.2590146064758301,384.3308884348656
ZTF18abjtkww,LPV,282.7525,GAIADR2VS,40,40,0.25101423263549805,290.2335595916921
ZTF18aabgiey,LPV,224.113495,GAIADR2VS,40,40,0.25701451301574707,291.88734535788404
ZTF18abuiulk,LPV,463.8426616,GAIADR2VS,40,40,0.25501465797424316,204.90440945108006
