oid,classALeRCE,period,source,LS_samples_g,LS_samples_r,LS_time_g,LS_time_r,LS_T_g,LS_T_r,LKSL_samples_g,LKSL_samples_r,LKSL_time_g,LKSL_time_r,LKSL_T_g,LKSL_T_r,PDM1_samples_g,PDM1_samples_r,PDM1_time_g,PDM1_time_r,PDM1_T_g,PDM1_T_r,MHAOV_samples_g,MHAOV_samples_r,MHAOV_time_g,MHAOV_time_r,MHAOV_T_g,MHAOV_T_r,QME_samples_g,QME_samples_r,QME_time_g,QME_time_r,QME_T_g,QME_T_r,QMICS_samples_g,QMICS_samples_r,QMICS_time_g,QMICS_time_r,QMICS_T_g,QMICS_T_r,QMIEU_samples_g,QMIEU_samples_r,QMIEU_time_g,QMIEU_time_r,QMIEU_T_g,QMIEU_T_r
ZTF18abdeyrl,RRL,0.4752162,GAIADR2VS,50,50,0.23401331901550293,0.20901203155517578,0.4752209682153387,0.47523341284594384,50,50,0.1870105266571045,0.15700912475585938,0.4752209682153387,0.4752209682153387,50,50,0.13800787925720215,0.11700654029846191,0.4752209682153387,0.4752209682153387,50,50,0.17100977897644043,0.15500879287719727,0.4752209682153387,0.47523341284594384,50,50,0.8170466423034668,0.7840449810028076,0.4752209682153387,0.47523341284594384,50,50,0.8190469741821289,0.8100461959838867,0.4752209682153387,0.4752209682153387,50,50,0.8150465488433838,0.7900452613830566,0.4752209682153387,0.47523341284594384
ZTF18aaoemnc,RRL,0.5934010000000001,LINEAR,50,50,0.19601130485534668,0.2000114917755127,0.5934190856964766,0.5934345530374898,50,50,0.16600942611694336,0.16700959205627441,0.5934036268569496,1.1868498837878687,50,50,0.12400698661804199,0.12000679969787598,0.5934345530374898,0.5934036268569496,50,50,0.16200923919677734,0.15600895881652832,0.5934190856964766,0.5934345530374898,50,50,0.7980456352233887,0.8040461540222168,0.5934190856964766,0.5934345530374898,50,50,0.8180465698242188,0.7970459461212158,0.5933881458104204,0.5934036268569496,50,50,0.8000454902648926,0.7860448360443115,0.5933881458104204,0.5934345530374898
ZTF18abddqtn,RRL,0.626065,LINEAR,50,50,0.20601201057434082,0.19701123237609863,0.6260706563109385,0.6260380276358316,50,50,0.16600918769836426,0.16600942611694336,1.252121053612644,1.682014867351472,50,50,0.12200665473937988,0.11400651931762695,0.6261032883873913,0.6260380276358316,50,50,0.15300893783569336,0.15600895881652832,0.6260706563109385,0.6260380276358316,50,50,0.7940452098846436,0.7800445556640625,0.6260706563109385,0.6260380276358316,50,50,0.7870450019836426,0.7910451889038086,0.6260706563109385,0.6260380276358316,50,50,0.8120462894439697,0.7870450019836426,0.6260706563109385,0.6260380276358316
ZTF18acrygnp,RRL,0.708755,LINEAR,50,50,0.19601130485534668,0.19701147079467773,0.7087691257003593,2.4499063511392323,50,50,0.16400933265686035,0.1630094051361084,0.7087321774339616,0.7087321774339616,50,50,0.12200713157653809,0.11400651931762695,1.4175522751495129,0.708695233019603,50,50,0.17701005935668945,0.2020115852355957,0.7087691257003593,0.7087321774339616,50,50,0.8020458221435547,0.7920453548431396,0.7087691257003593,0.7087321774339616,50,50,0.7670438289642334,0.7900452613830566,0.7087691257003593,0.7087321774339616,50,50,0.8890509605407715,0.7900452613830566,0.7087691257003593,0.7087321774339616
ZTF18aabasna,RRL,0.399636,CRTSnorth,50,50,0.19301080703735352,0.18401074409484863,0.39963666126502767,0.39963666126502767,50,50,0.16000938415527344,0.15900897979736328,0.39963666126502767,0.39963666126502767,50,50,0.1240072250366211,0.11600661277770996,0.7991979137798735,0.39963666126502767,50,50,0.15800905227661133,0.1540088653564453,0.39963666126502767,0.39963666126502767,50,50,0.8560490608215332,0.7880449295043945,0.39963666126502767,0.39963666126502767,50,50,0.8690500259399414,0.7890450954437256,0.39963666126502767,0.39963666126502767,50,50,0.8780500888824463,0.829047441482544,0.39963666126502767,0.39963666126502767
ZTF18abbwgvd,RRL,0.576689,ASASSN,50,50,0.2000114917755127,0.19901156425476074,0.5767219786186515,0.5766919186956881,50,50,0.16400957107543945,0.16600966453552246,0.5766919186956881,0.5766919186956881,50,50,0.12000679969787598,0.11500668525695801,0.5766919186956881,0.5766919186956881,50,50,0.18301010131835938,0.1520087718963623,0.5767219786186515,0.5766919186956881,50,50,0.8080461025238037,0.7980456352233887,0.5766919186956881,0.5766919186956881,50,50,0.7950456142425537,0.7750442028045654,0.5766919186956881,0.5766919186956881,50,50,0.7900452613830566,0.8140463829040527,0.5766919186956881,0.5766919186956881
ZTF18aabhkoz,RRL,0.33383,CRTSnorth,50,50,0.20101165771484375,0.19501090049743652,0.3338304152579865,0.3338304152579865,50,50,0.1650094985961914,0.15800905227661133,0.3338304152579865,0.33384781699249144,50,50,0.11900663375854492,0.11700701713562012,0.3338304152579865,0.3338304152579865,50,50,0.15700888633728027,0.1500084400177002,0.3338304152579865,0.3338304152579865,50,50,0.8040456771850586,0.7870450019836426,0.33384781699249144,0.3338304152579865,50,50,0.8010456562042236,0.7710442543029785,0.33384781699249144,0.3338304152579865,50,50,0.7870447635650635,0.8090462684631348,0.33384781699249144,0.3338304152579865
ZTF18abjhvuc,RRL,0.272071,CRTSnorth,50,50,0.19601106643676758,0.19901132583618164,0.272068407050483,0.2720825885485959,50,50,0.16200900077819824,0.16000914573669434,0.3741628044720515,0.2720825885485959,50,50,0.11700654029846191,0.11200642585754395,0.2720825885485959,0.3741628044720515,50,50,0.16400909423828125,0.15100836753845215,0.272068407050483,0.2720825885485959,50,50,0.7960455417633057,0.7820451259613037,0.2720825885485959,0.272068407050483,50,50,0.7920453548431396,0.7950453758239746,0.272068407050483,0.272068407050483,50,50,0.8240470886230469,0.8060462474822998,0.2720825885485959,0.272068407050483
ZTF17aaajahq,RRL,0.5326960000000001,LINEAR,50,50,0.20301175117492676,0.19601130485534668,0.5326635149239634,0.5326912885634848,50,50,0.1650094985961914,0.16400933265686035,1.0653375517888592,0.5326912885634848,50,50,0.12100672721862793,0.11600708961486816,1.597953414854683,0.5326912885634848,50,50,0.15700888633728027,0.15600895881652832,0.5326635149239634,0.5326912885634848,50,50,0.8080461025238037,0.7850451469421387,0.5327051730475089,0.5326912885634848,50,50,0.7970457077026367,0.8040461540222168,0.5327051730475089,0.5327051730475089,50,50,0.7890450954437256,0.8010461330413818,0.5327051730475089,0.5326912885634848
ZTF18abcxivv,RRL,0.61552,ASASSN,50,50,0.1980113983154297,0.1890108585357666,0.6155692437094962,0.6155852883896206,50,50,0.16900992393493652,0.16200923919677734,2.6441254966409615,0.6155852883896206,50,50,0.11800694465637207,0.12200689315795898,5.289682070706688,0.6155532078481873,50,50,0.15700888633728027,0.1520085334777832,0.6155692437094962,0.6155852883896206,50,50,0.8030459880828857,0.7960453033447266,0.6155692437094962,0.6155532078481873,50,50,0.7960455417633057,0.7710442543029785,0.6155371489509704,0.6155532078481873,50,50,0.8160467147827148,0.8070461750030518,0.6155371489509704,0.6155532078481873
